,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,FitCUT&RUN specific,contain sox19b motif
13197,chr7,24217143,24217364,Sox19b_dome_peak_33434,171,.,11.01931,20.0458,17.14648,109,True,True
13198,chr7,24226484,24226667,Sox19b_dome_peak_33435,147,.,10.078339999999999,17.60652,14.770589999999999,51,True,False
13199,chr7,24244260,24244597,Sox19b_dome_peak_33438,951,.,26.47555,99.14411,95.13205,111,False,True
13200,chr7,24305326,24305455,Sox19b_dome_peak_33441,217,.,13.412420000000001,24.76478,21.75633,55,True,True
13201,chr7,24373592,24373866,Sox19b_dome_peak_33445,357,.,17.868679999999998,39.01421,35.742979999999996,127,True,True
13202,chr7,24407120,24407732,Sox19b_dome_peak_33447,332,.,14.378079999999999,36.521029999999996,33.290620000000004,446,True,False
13203,chr7,24417894,24418193,Sox19b_dome_peak_33448,291,.,15.42005,32.30146,29.144240000000003,230,True,False
13204,chr7,24445827,24446112,Sox19b_dome_peak_33449,300,.,15.19767,33.17622,30.003559999999997,100,True,True
13205,chr7,24465006,24465180,Sox19b_dome_peak_33451,598,.,25.16529,63.50578,59.89414,81,True,True
13206,chr7,24507523,24507707,Sox19b_dome_peak_33456,361,.,18.80626,39.43355,36.15583,89,True,False
13207,chr7,24621692,24621864,Sox19b_dome_peak_33459,145,.,10.28908,17.39181,14.561639999999999,51,True,False
13208,chr7,24708686,24708951,Sox19b_dome_peak_33465,1259,.,38.308170000000004,130.29594,125.95792,133,True,False
13209,chr7,24729429,24729556,Sox19b_dome_peak_33466,193,.,11.180069999999999,22.29619,19.34269,67,True,False
13210,chr7,24732072,24732362,Sox19b_dome_peak_33467,362,.,16.56103,39.561209999999996,36.28151,152,True,False
13211,chr7,24881485,24881719,Sox19b_dome_peak_33474,466,.,21.016939999999998,50.06237,46.62642,79,True,False
13212,chr7,24886895,24887058,Sox19b_dome_peak_33475,383,.,13.741370000000002,41.68953,38.37713,66,True,True
13213,chr7,24887442,24887832,Sox19b_dome_peak_33476,762,.,22.02605,80.03954,76.23768000000001,189,True,False
13214,chr7,24910231,24910464,Sox19b_dome_peak_33477,553,.,24.3993,58.950309999999995,55.395,138,True,True
13215,chr7,25042007,25042326,Sox19b_dome_peak_33490,453,.,18.91212,48.80404,45.385459999999995,153,True,False
13216,chr7,25049345,25049536,Sox19b_dome_peak_33491,265,.,12.747530000000001,29.68426,26.575809999999997,51,True,False
13217,chr7,25072364,25072635,Sox19b_dome_peak_33494,146,.,10.18953,17.45656,14.62468,50,True,False
13218,chr7,25284059,25284362,Sox19b_dome_peak_33501,146,.,10.37317,17.4714,14.63909,144,True,True
13219,chr7,25554032,25554457,Sox19b_dome_peak_33506,370,.,16.57668,40.30625,37.01487,289,True,False
13220,chr7,25593071,25593365,Sox19b_dome_peak_33507,605,.,23.560570000000002,64.17065,60.55079,200,True,True
13221,chr7,25620437,25620675,Sox19b_dome_peak_33509,233,.,13.60184,26.39266,23.35014,177,True,False
13222,chr7,25724802,25725084,Sox19b_dome_peak_33513,440,.,18.57431,47.449740000000006,44.05077,176,True,False
13223,chr7,25738682,25739029,Sox19b_dome_peak_33515,417,.,16.35744,45.11594,41.75134,260,False,True
13224,chr7,25766410,25766746,Sox19b_dome_peak_33518,2074,.,33.17004,212.74026,207.49628,169,True,False
13225,chr7,25807735,25807954,Sox19b_dome_peak_33522,165,.,10.06533,19.40268,16.51936,80,True,True
13226,chr7,25808393,25808544,Sox19b_dome_peak_33523,177,.,10.54463,20.7101,17.79427,86,True,True
13227,chr7,25893024,25893281,Sox19b_dome_peak_33528,2518,.,44.80129,257.56882,251.80559,131,True,True
13228,chr7,25913038,25913284,Sox19b_dome_peak_33529,213,.,11.72523,24.31539,21.31709,146,True,False
13229,chr7,25925377,25925704,Sox19b_dome_peak_33533,1358,.,24.901320000000002,140.33069,135.88673,157,True,True
13230,chr7,26021615,26021901,Sox19b_dome_peak_33536,445,.,19.76349,47.934470000000005,44.52852,69,True,False
13231,chr7,26048536,26048700,Sox19b_dome_peak_33537,175,.,11.2363,20.42047,17.51137,35,True,False
13232,chr7,26068347,26068531,Sox19b_dome_peak_33539,388,.,17.66368,42.14764,38.827940000000005,58,True,False
13233,chr7,26087835,26088037,Sox19b_dome_peak_33540,235,.,13.97356,26.5865,23.53998,110,True,False
13234,chr7,26150239,26150533,Sox19b_dome_peak_33543,214,.,12.49463,24.49435,21.49178,74,True,True
13235,chr7,26160695,26161026,Sox19b_dome_peak_33544,186,.,11.62734,21.536070000000002,18.60067,217,True,False
13236,chr7,26189075,26189249,Sox19b_dome_peak_33545,287,.,16.531779999999998,31.948590000000003,28.797890000000002,85,True,True
13237,chr7,26254389,26254549,Sox19b_dome_peak_33546,154,.,10.71747,18.25495,15.40187,67,True,False
13238,chr7,26311712,26311857,Sox19b_dome_peak_33549,216,.,12.8836,24.64923,21.64322,60,True,True
13239,chr7,26419683,26420059,Sox19b_dome_peak_33550,286,.,13.625160000000001,31.831540000000004,28.683120000000002,194,True,True
13240,chr7,26427303,26427548,Sox19b_dome_peak_33552,462,.,15.928170000000001,49.6457,46.21519,160,True,False
13241,chr7,26435081,26435313,Sox19b_dome_peak_33554,564,.,11.10131,60.03226,56.46338000000001,134,True,True
13242,chr7,26438035,26438444,Sox19b_dome_peak_33556,914,.,16.033820000000002,95.4557,91.48413000000001,89,False,False
13243,chr7,26450469,26450767,Sox19b_dome_peak_33557,531,.,21.66282,56.71188000000001,53.18504,74,True,False
13244,chr7,26476727,26477076,Sox19b_dome_peak_33558,1558,.,32.67348,160.5446,155.88123000000002,189,False,False
13245,chr7,26493294,26493508,Sox19b_dome_peak_33559,264,.,10.33625,29.60322,26.49633,102,True,True
13246,chr7,26497939,26498114,Sox19b_dome_peak_33560,749,.,18.956039999999998,78.75272,74.96467,85,False,True
13247,chr7,26503985,26504329,Sox19b_dome_peak_33562,491,.,18.83543,52.63819,49.165929999999996,190,False,True
13248,chr7,26518032,26518255,Sox19b_dome_peak_33565,299,.,14.76995,33.10792,29.93635,136,True,False
13249,chr7,26528545,26528728,Sox19b_dome_peak_33566,506,.,18.30817,54.10946,50.61718,114,True,True
13250,chr7,26528837,26529038,Sox19b_dome_peak_33567,780,.,24.91882,81.89735999999999,78.07477,106,True,False
13251,chr7,26546124,26546303,Sox19b_dome_peak_33568,255,.,12.124939999999999,28.611,25.523410000000002,128,True,True
13252,chr7,26548089,26548250,Sox19b_dome_peak_33569,504,.,19.134079999999997,53.973180000000006,50.48288,113,True,False
13253,chr7,26576645,26576812,Sox19b_dome_peak_33570,152,.,10.33333,18.051070000000003,15.20328,95,True,False
13254,chr7,26627216,26627433,Sox19b_dome_peak_33573,1178,.,29.43917,122.0588,117.80378999999999,116,True,False
13255,chr7,26655197,26655617,Sox19b_dome_peak_33578,798,.,17.23937,83.70056,79.85821999999999,203,True,False
13256,chr7,26657803,26658066,Sox19b_dome_peak_33579,731,.,14.592179999999999,76.949,73.18134,166,True,True
13257,chr7,26711940,26712222,Sox19b_dome_peak_33584,916,.,30.9861,95.58686999999999,91.614,110,True,True
13258,chr7,26728045,26728322,Sox19b_dome_peak_33585,1693,.,36.84605,174.13332,169.31174,187,True,False
13259,chr7,26733585,26733845,Sox19b_dome_peak_33587,413,.,16.54905,44.7015,41.34297,117,True,False
13260,chr7,26824228,26824479,Sox19b_dome_peak_33590,527,.,24.18722,56.294880000000006,52.77349,97,True,True
13261,chr7,26920802,26920914,Sox19b_dome_peak_33594,262,.,15.253960000000001,29.39273,26.289990000000003,50,True,True
13262,chr7,26927895,26928039,Sox19b_dome_peak_33595,277,.,15.55016,30.852059999999998,27.7216,50,True,True
13263,chr7,26961107,26961273,Sox19b_dome_peak_33597,184,.,12.07465,21.33871,18.40767,86,True,True
13264,chr7,27105548,27105718,Sox19b_dome_peak_33600,169,.,11.30588,19.82141,16.92776,64,True,False
13265,chr7,27112965,27113183,Sox19b_dome_peak_33601,201,.,12.50488,23.07989,20.109029999999997,148,True,False
13266,chr7,27117832,27117945,Sox19b_dome_peak_33602,197,.,12.4976,22.690929999999998,19.72854,75,True,False
13267,chr7,27274572,27274861,Sox19b_dome_peak_33607,280,.,15.45207,31.20226,28.06522,131,True,True
13268,chr7,27296418,27297163,Sox19b_dome_peak_33608,303,.,13.47016,33.5603,30.38099,296,True,True
13269,chr7,27354156,27354353,Sox19b_dome_peak_33612,593,.,23.37195,62.98862,59.38338,101,True,True
13270,chr7,27426600,27426830,Sox19b_dome_peak_33614,398,.,19.143420000000003,43.22721,39.89103,146,True,True
13271,chr7,27438872,27439177,Sox19b_dome_peak_33615,740,.,24.69947,77.79356999999999,74.0162,106,True,False
13272,chr7,27533163,27533394,Sox19b_dome_peak_33622,162,.,11.06983,19.123,16.24634,100,True,True
13273,chr7,27578068,27578353,Sox19b_dome_peak_33626,247,.,13.455029999999999,27.78609,24.71485,89,True,False
13274,chr7,27579296,27579477,Sox19b_dome_peak_33627,204,.,11.851469999999999,23.41445,20.43628,82,True,False
13275,chr7,27587594,27587795,Sox19b_dome_peak_33628,416,.,20.905070000000002,45.02489,41.66179,111,True,False
13276,chr7,27594902,27595181,Sox19b_dome_peak_33629,221,.,13.4093,25.13249,22.11649,88,False,True
13277,chr7,27661094,27661364,Sox19b_dome_peak_33631,989,.,31.80227,103.02816,98.97328,190,False,True
13278,chr7,27728141,27728303,Sox19b_dome_peak_33632,163,.,11.1018,19.18655,16.30829,100,True,True
13279,chr7,27737134,27737396,Sox19b_dome_peak_33633,396,.,19.013560000000002,43.00504,39.67228,77,True,True
13280,chr7,27836976,27837091,Sox19b_dome_peak_33638,184,.,12.07465,21.33871,18.40767,18,True,False
13281,chr7,28069033,28069160,Sox19b_dome_peak_33642,313,.,15.63831,34.56839,31.37128,56,True,False
13282,chr7,28069452,28069747,Sox19b_dome_peak_33643,242,.,13.171320000000001,27.310309999999998,24.24876,60,True,False
13283,chr7,28212559,28212740,Sox19b_dome_peak_33646,235,.,14.1621,26.548709999999996,23.50303,81,True,False
13284,chr7,28548455,28548611,Sox19b_dome_peak_33652,373,.,19.13358,40.60765,37.31178,87,True,False
13285,chr7,28562087,28562203,Sox19b_dome_peak_33653,253,.,14.47834,28.4349,25.35068,61,True,False
13286,chr7,28571249,28571551,Sox19b_dome_peak_33654,687,.,24.257460000000002,72.44905,68.73278,163,False,False
13287,chr7,28584181,28584599,Sox19b_dome_peak_33656,2327,.,22.70374,238.25863999999999,232.71931,251,False,True
13288,chr7,28606836,28607195,Sox19b_dome_peak_33658,863,.,20.1862,90.27815,86.36369,178,True,False
13289,chr7,28611128,28611356,Sox19b_dome_peak_33659,358,.,10.9767,39.08874,35.81638,159,True,True
13290,chr7,28682020,28682336,Sox19b_dome_peak_33665,580,.,22.55452,61.58794,58.00022,138,True,True
13291,chr7,28687916,28688140,Sox19b_dome_peak_33666,449,.,21.71751,48.40058,44.987970000000004,84,True,False
13292,chr7,28805476,28805738,Sox19b_dome_peak_33670,344,.,17.11296,37.72292,34.47215,93,True,True
13293,chr7,28819099,28819450,Sox19b_dome_peak_33671,249,.,14.26345,28.05681,24.98033,184,True,True
13294,chr7,28940973,28941102,Sox19b_dome_peak_33677,159,.,10.76928,18.82819,15.95914,47,True,False
13295,chr7,29003882,29004047,Sox19b_dome_peak_33679,256,.,15.09065,28.704829999999998,25.615270000000002,129,True,False
13296,chr7,29054673,29054811,Sox19b_dome_peak_33681,169,.,10.33333,19.84626,16.952170000000002,85,True,False
13297,chr7,29113640,29113776,Sox19b_dome_peak_33683,262,.,15.253960000000001,29.39273,26.289990000000003,78,True,True
13298,chr7,29149692,29149796,Sox19b_dome_peak_33685,164,.,11.03106,19.30707,16.42577,57,True,True
13299,chr7,29208970,29209167,Sox19b_dome_peak_33686,441,.,20.85454,47.57858,44.17788,70,True,True
13300,chr7,29309087,29309254,Sox19b_dome_peak_33688,259,.,14.499089999999999,28.99577,25.90101,68,True,True
13301,chr7,29439949,29440210,Sox19b_dome_peak_33690,696,.,26.37313,73.40165,69.67442,113,False,True
13302,chr7,29453087,29453319,Sox19b_dome_peak_33691,229,.,13.339160000000001,25.93636,22.9031,91,True,True
13303,chr7,29459653,29459884,Sox19b_dome_peak_33692,2561,.,41.29374,261.97711,256.17584,110,False,True
13304,chr7,29460916,29461071,Sox19b_dome_peak_33693,353,.,10.51377,38.58722,35.322590000000005,83,True,False
13305,chr7,29473653,29473855,Sox19b_dome_peak_33695,868,.,25.14524,90.79016,86.87043,98,True,True
13306,chr7,29480299,29480540,Sox19b_dome_peak_33697,515,.,18.84313,55.07914,51.57398,139,False,False
13307,chr7,29584593,29584694,Sox19b_dome_peak_33704,216,.,13.130120000000002,24.624979999999997,21.61966,58,True,True
13308,chr7,29642370,29642627,Sox19b_dome_peak_33707,304,.,16.53728,33.669959999999996,30.488809999999997,100,True,True
13309,chr7,29723128,29723306,Sox19b_dome_peak_33709,226,.,13.474820000000001,25.68746,22.65938,76,True,False
13310,chr7,29864377,29864627,Sox19b_dome_peak_33712,504,.,20.4942,53.89904,50.40996,138,False,True
13311,chr7,30229182,30229497,Sox19b_dome_peak_33719,502,.,14.97991,53.77608000000001,50.28873,83,True,False
13312,chr7,30237978,30238270,Sox19b_dome_peak_33722,1584,.,29.37371,163.16398999999998,158.47426000000002,81,True,True
13313,chr7,30249293,30249546,Sox19b_dome_peak_33724,212,.,12.03129,24.2615,21.26422,48,True,False
13314,chr7,30315843,30316429,Sox19b_dome_peak_33727,335,.,14.518979999999999,36.767590000000006,33.53333,302,False,True
13315,chr7,30368484,30368768,Sox19b_dome_peak_33730,420,.,17.38991,45.4135,42.04452,125,True,True
13316,chr7,30369975,30370167,Sox19b_dome_peak_33731,240,.,11.94556,27.06113,24.00481,92,True,False
13317,chr7,30418463,30418684,Sox19b_dome_peak_33732,350,.,17.806929999999998,38.26416,35.00505,160,True,False
13318,chr7,30429203,30429608,Sox19b_dome_peak_33733,1403,.,37.26677,144.88214,140.38978999999998,215,False,True
13319,chr7,30457074,30457412,Sox19b_dome_peak_33734,270,.,14.536129999999998,30.19935,27.08158,200,True,True
13320,chr7,30580340,30580570,Sox19b_dome_peak_33738,263,.,14.78461,29.49291,26.388279999999998,160,True,True
13321,chr7,30626306,30626468,Sox19b_dome_peak_33741,319,.,14.367779999999998,35.11976,31.91357,103,True,False
13322,chr7,30653187,30653385,Sox19b_dome_peak_33744,187,.,11.97311,21.72449,18.78446,130,True,True
13323,chr7,30658189,30658382,Sox19b_dome_peak_33745,207,.,12.8734,23.751179999999998,20.764770000000002,135,True,True
13324,chr7,30681899,30682085,Sox19b_dome_peak_33746,272,.,15.77658,30.4062,27.2845,73,True,False
13325,chr7,30713932,30714210,Sox19b_dome_peak_33747,142,.,10.115789999999999,17.055979999999998,14.23487,157,True,True
13326,chr7,30745132,30745311,Sox19b_dome_peak_33749,404,.,19.453429999999997,43.75923,40.41489,89,True,True
13327,chr7,30758928,30759126,Sox19b_dome_peak_33750,147,.,10.40526,17.54253,14.70827,148,True,True
13328,chr7,30801175,30801519,Sox19b_dome_peak_33752,535,.,22.360129999999998,57.07799,53.5464,81,True,True
13329,chr7,30810996,30811247,Sox19b_dome_peak_33753,568,.,23.379620000000003,60.46386,56.88997,118,True,True
13330,chr7,30818221,30818610,Sox19b_dome_peak_33754,563,.,21.56224,59.876259999999995,56.30933,200,True,False
13331,chr7,30986720,30987037,Sox19b_dome_peak_33761,926,.,27.21415,96.66874,92.68381,177,True,False
13332,chr7,31065369,31065660,Sox19b_dome_peak_33764,693,.,24.58847,73.03045999999999,69.30733000000001,159,True,True
13333,chr7,31110098,31110226,Sox19b_dome_peak_33765,311,.,17.396810000000002,34.35994,31.16677,75,True,True
13334,chr7,31177067,31177259,Sox19b_dome_peak_33766,217,.,13.412420000000001,24.76478,21.75633,94,True,False
13335,chr7,31294751,31295056,Sox19b_dome_peak_33770,479,.,20.92379,51.44245,47.98693,176,True,True
13336,chr7,31374981,31375196,Sox19b_dome_peak_33775,210,.,13.0482,24.07542,21.081789999999998,165,True,True
13337,chr7,31391818,31392080,Sox19b_dome_peak_33776,682,.,27.12701,72.00629,68.29531999999999,106,True,True
13338,chr7,31457292,31457452,Sox19b_dome_peak_33778,151,.,10.495560000000001,18.019479999999998,15.172429999999999,52,True,False
13339,chr7,31757852,31758040,Sox19b_dome_peak_33789,480,.,21.40195,51.4804,48.02425,81,False,True
13340,chr7,31776849,31777170,Sox19b_dome_peak_33790,549,.,12.280619999999999,58.468830000000004,54.919619999999995,186,True,False
13341,chr7,31778361,31778583,Sox19b_dome_peak_33791,919,.,13.83894,95.94505,91.96851,114,True,True
13342,chr7,31781919,31782277,Sox19b_dome_peak_33792,1887,.,25.43944,193.83299,188.79565,198,True,False
13343,chr7,31820592,31820994,Sox19b_dome_peak_33797,1330,.,23.53541,137.49545,133.08205,197,True,False
13344,chr7,31830923,31831096,Sox19b_dome_peak_33798,200,.,12.20871,23.0016,20.03231,98,True,False
13345,chr7,31836954,31837130,Sox19b_dome_peak_33799,342,.,17.741529999999997,37.5306,34.282959999999996,57,True,True
13346,chr7,31851890,31852249,Sox19b_dome_peak_33800,283,.,15.28992,31.48538,28.343140000000002,173,True,False
13347,chr7,31888766,31888951,Sox19b_dome_peak_33801,388,.,18.94144,42.19287,38.87271,96,True,False
13348,chr7,31942451,31942689,Sox19b_dome_peak_33803,391,.,17.41439,42.45765,39.13325,153,True,False
13349,chr7,31955453,31955758,Sox19b_dome_peak_33804,288,.,15.583779999999999,31.992690000000003,28.84133,67,True,False
13350,chr7,31982905,31983053,Sox19b_dome_peak_33805,415,.,20.850089999999998,44.92391,41.56232,88,True,False
13351,chr7,32070292,32070489,Sox19b_dome_peak_33808,199,.,10.22743,22.92256,19.95487,123,True,True
13352,chr7,32183134,32183349,Sox19b_dome_peak_33815,177,.,11.617189999999999,20.71384,17.7976,70,True,False
13353,chr7,32191606,32191864,Sox19b_dome_peak_33816,511,.,20.92096,54.628409999999995,51.12968,125,True,False
13354,chr7,32248957,32249225,Sox19b_dome_peak_33820,158,.,10.912189999999999,18.66522,15.80057,174,True,True
13355,chr7,32628661,32628807,Sox19b_dome_peak_33826,160,.,10.79775,18.87979,16.00959,60,True,False
13356,chr7,32978094,32978404,Sox19b_dome_peak_33835,1224,.,27.85135,126.7898,122.4866,82,True,True
13357,chr7,32991899,32992145,Sox19b_dome_peak_33837,292,.,15.49107,32.4227,29.263279999999998,135,True,False
13358,chr7,33006868,33007004,Sox19b_dome_peak_33840,273,.,15.0066,30.42575,27.3033,56,True,False
13359,chr7,33014264,33014413,Sox19b_dome_peak_33841,178,.,10.867519999999999,20.73321,17.8166,76,True,False
13360,chr7,33014946,33015048,Sox19b_dome_peak_33842,189,.,11.263710000000001,21.90458,18.959979999999998,32,True,False
13361,chr7,33023754,33023946,Sox19b_dome_peak_33843,205,.,12.22787,23.52447,20.543570000000003,37,True,False
13362,chr7,33111435,33111664,Sox19b_dome_peak_33848,949,.,19.80217,98.96611999999999,94.9564,85,True,True
13363,chr7,33113916,33114216,Sox19b_dome_peak_33849,987,.,18.99629,102.83753,98.78466,137,True,True
13364,chr7,33116705,33116910,Sox19b_dome_peak_33850,399,.,12.502369999999999,43.273920000000004,39.937090000000005,58,True,True
13365,chr7,33200337,33200550,Sox19b_dome_peak_33854,443,.,20.09597,47.74342,44.34053,73,False,False
13366,chr7,33352627,33353026,Sox19b_dome_peak_33858,853,.,18.72738,89.26855,85.36476,221,True,True
13367,chr7,33372573,33372771,Sox19b_dome_peak_33861,185,.,11.33127,21.508860000000002,18.5738,106,True,False
13368,chr7,33381857,33382085,Sox19b_dome_peak_33862,737,.,23.52465,77.48236,73.70844,147,True,True
13369,chr7,33400999,33401254,Sox19b_dome_peak_33864,318,.,15.123029999999998,35.03909,31.83403,194,True,False
13370,chr7,33403126,33403267,Sox19b_dome_peak_33865,321,.,15.298110000000001,35.3346,32.12473,58,True,False
13371,chr7,33461171,33461371,Sox19b_dome_peak_33867,271,.,15.68701,30.229670000000002,27.11123,95,True,True
13372,chr7,33497057,33497275,Sox19b_dome_peak_33870,181,.,11.933530000000001,21.05017,18.12619,35,True,False
13373,chr7,33593099,33593617,Sox19b_dome_peak_33876,707,.,19.35254,74.51244,70.77213,119,True,True
13374,chr7,33599703,33599942,Sox19b_dome_peak_33878,290,.,13.45481,32.199259999999995,29.043870000000002,153,True,False
13375,chr7,33611918,33612226,Sox19b_dome_peak_33879,160,.,10.59277,18.89014,16.01964,73,True,False
13376,chr7,33624687,33624978,Sox19b_dome_peak_33880,891,.,23.0423,93.09035,89.14475999999999,142,False,True
13377,chr7,33641375,33641684,Sox19b_dome_peak_33883,846,.,18.46146,88.5828,84.68654000000001,147,True,True
13378,chr7,33642221,33642461,Sox19b_dome_peak_33884,953,.,19.95016,99.35361,95.33923,114,True,True
13379,chr7,33648738,33648931,Sox19b_dome_peak_33885,218,.,13.44996,24.83699,21.827189999999998,76,True,False
13380,chr7,33659502,33659680,Sox19b_dome_peak_33886,360,.,17.68711,39.369279999999996,36.09238,82,True,True
13381,chr7,33685476,33685769,Sox19b_dome_peak_33895,506,.,14.14241,54.11906,50.62672,193,True,False
13382,chr7,33763980,33764092,Sox19b_dome_peak_33899,171,.,11.54123,20.08841,17.188,59,True,False
13383,chr7,33861254,33861593,Sox19b_dome_peak_33905,941,.,29.0873,98.16893,94.16781999999999,207,True,True
13384,chr7,33867759,33868209,Sox19b_dome_peak_33906,673,.,22.49225,71.08018,67.3801,132,True,True
13385,chr7,33998151,33998265,Sox19b_dome_peak_33910,139,.,10.02064,16.76214,13.94841,50,True,False
13386,chr7,34064226,34064699,Sox19b_dome_peak_33913,219,.,12.44684,24.95601,21.943839999999998,158,True,False
13387,chr7,34138143,34138446,Sox19b_dome_peak_33917,257,.,14.6998,28.828020000000002,25.73624,152,True,True
13388,chr7,34421832,34421960,Sox19b_dome_peak_33926,218,.,13.23344,24.81182,21.80272,67,True,True
13389,chr7,34467265,34467408,Sox19b_dome_peak_33929,168,.,10.86198,19.77635,16.88368,70,False,False
13390,chr7,34704529,34704809,Sox19b_dome_peak_33938,163,.,10.80449,19.25788,16.37804,194,True,False
13391,chr7,34743028,34743307,Sox19b_dome_peak_33939,453,.,17.981279999999998,48.757979999999996,45.34012,118,True,True
13392,chr7,34760743,34760946,Sox19b_dome_peak_33943,434,.,19.59173,46.88828,43.49731,106,False,True
13393,chr7,34794619,34794796,Sox19b_dome_peak_33946,212,.,12.32738,24.21235,21.21598,96,True,False
13394,chr7,34925345,34925478,Sox19b_dome_peak_33948,178,.,11.648480000000001,20.77157,17.85409,64,True,True
13395,chr7,34978819,34979134,Sox19b_dome_peak_33950,278,.,15.631089999999999,30.998340000000002,27.86512,186,True,True
13396,chr7,35015068,35015202,Sox19b_dome_peak_33953,163,.,11.148489999999999,19.18084,16.30305,68,True,True
13397,chr7,35025818,35026037,Sox19b_dome_peak_33954,280,.,16.14536,31.14658,28.01077,127,True,False
13398,chr7,35039896,35040100,Sox19b_dome_peak_33955,163,.,11.1018,19.18655,16.30829,121,True,True
13399,chr7,35059101,35059438,Sox19b_dome_peak_33957,190,.,11.64512,22.038320000000002,19.090629999999997,273,True,False
13400,chr7,35167497,35167698,Sox19b_dome_peak_33962,237,.,14.282370000000002,26.78251,23.73197,68,True,False
13401,chr7,35176559,35176738,Sox19b_dome_peak_33963,256,.,15.290370000000001,28.742109999999997,25.65215,91,True,True
13402,chr7,35265789,35266017,Sox19b_dome_peak_33967,392,.,19.9042,42.59795,39.271390000000004,131,True,False
13403,chr7,35313577,35313773,Sox19b_dome_peak_33969,299,.,15.543220000000002,33.12522,29.953229999999998,113,True,True
13404,chr7,35382832,35383104,Sox19b_dome_peak_33971,193,.,12.29562,22.31436,19.360429999999997,195,True,False
13405,chr7,35402495,35402716,Sox19b_dome_peak_33972,706,.,25.901770000000003,74.40556,70.66653000000001,99,True,False
13406,chr7,35437433,35437608,Sox19b_dome_peak_33974,557,.,25.059420000000003,59.32574,55.765440000000005,101,True,False
13407,chr7,35464113,35464277,Sox19b_dome_peak_33975,180,.,11.74338,20.94755,18.02567,103,True,False
13408,chr7,35472826,35473075,Sox19b_dome_peak_33977,385,.,19.1388,41.86763,38.552409999999995,132,True,True
13409,chr7,35583777,35584036,Sox19b_dome_peak_33981,210,.,12.797080000000001,24.029889999999998,21.03706,81,True,False
13410,chr7,35608563,35608801,Sox19b_dome_peak_33984,196,.,11.68712,22.61223,19.651629999999997,143,True,True
13411,chr7,35617081,35617393,Sox19b_dome_peak_33985,406,.,19.20932,44.04375,40.695190000000004,98,True,False
13412,chr7,35780134,35780397,Sox19b_dome_peak_33987,383,.,19.04684,41.70735,38.39454,90,True,True
13413,chr7,35851541,35851861,Sox19b_dome_peak_33989,1068,.,26.5332,110.99471000000001,106.85253999999999,165,False,False
13414,chr7,35859672,35859890,Sox19b_dome_peak_33991,562,.,19.18573,59.82021999999999,56.2541,111,True,True
13415,chr7,35894786,35894979,Sox19b_dome_peak_33996,548,.,24.961029999999997,58.40159,54.8531,134,True,True
13416,chr7,35976397,35976618,Sox19b_dome_peak_33998,891,.,20.273320000000002,93.12891,89.18259,104,False,False
13417,chr7,35979300,35979620,Sox19b_dome_peak_33999,987,.,22.04024,102.79373000000001,98.74129,241,True,True
13418,chr7,35993436,35993835,Sox19b_dome_peak_34000,674,.,23.03378,71.17067,67.46938,262,False,True
13419,chr7,36038908,36039279,Sox19b_dome_peak_34002,826,.,23.46875,86.56458,82.69035,130,True,True
13420,chr7,36053564,36053842,Sox19b_dome_peak_34003,211,.,11.63438,24.16382,21.16866,207,True,True
13421,chr7,36140641,36141017,Sox19b_dome_peak_34005,985,.,25.31166,102.59399,98.54413000000001,263,True,True
13422,chr7,36445709,36445942,Sox19b_dome_peak_34015,564,.,24.11674,60.06769,56.49844,143,True,True
13423,chr7,36553433,36553666,Sox19b_dome_peak_34019,201,.,12.297989999999999,23.15597,20.18318,149,True,False
13424,chr7,36809250,36809493,Sox19b_dome_peak_34025,177,.,11.617189999999999,20.71384,17.7976,87,True,False
13425,chr7,36819421,36819677,Sox19b_dome_peak_34026,637,.,25.48291,67.45156,63.793459999999996,111,True,False
13426,chr7,36830828,36831055,Sox19b_dome_peak_34028,178,.,10.26614,20.77646,17.85864,87,True,False
13427,chr7,36840854,36841378,Sox19b_dome_peak_34031,279,.,12.82369,31.1061,27.97105,470,True,True
13428,chr7,36860472,36860681,Sox19b_dome_peak_34033,155,.,10.7816,18.38871,15.53204,136,True,False
13429,chr7,36896293,36896519,Sox19b_dome_peak_34036,186,.,11.3824,21.594829999999998,18.65775,147,True,True
13430,chr7,36910356,36910612,Sox19b_dome_peak_34037,379,.,16.28813,41.268879999999996,37.96278,147,True,True
13431,chr7,36913394,36913606,Sox19b_dome_peak_34038,247,.,12.04763,27.85285,24.78044,126,True,True
13432,chr7,37041189,37041423,Sox19b_dome_peak_34045,271,.,15.86046,30.27948,27.16023,89,True,False
13433,chr7,37324783,37324901,Sox19b_dome_peak_34051,143,.,10.24676,17.19529,14.37011,49,True,True
13434,chr7,37348970,37349344,Sox19b_dome_peak_34052,1108,.,29.47274,114.98676,110.80317,215,True,True
13435,chr7,37362470,37362637,Sox19b_dome_peak_34053,428,.,20.852439999999998,46.19727,42.81693,71,True,False
13436,chr7,37382299,37382648,Sox19b_dome_peak_34055,467,.,17.03037,50.1806,46.74284,187,False,True
13437,chr7,37411758,37412053,Sox19b_dome_peak_34057,226,.,13.21159,25.71625,22.687479999999997,100,True,False
13438,chr7,37476892,37477023,Sox19b_dome_peak_34058,141,.,10.1234,16.93176,14.11385,84,True,True
13439,chr7,37493561,37493756,Sox19b_dome_peak_34059,166,.,11.151530000000001,19.53099,16.644270000000002,97,True,True
