,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,contain nanog motif,1k-cell new peak,in genome bin binding from 256-cell
4376,chr5,30547141,30547503,Nanog_1k_peak_19280,610,.,12.48612,66.00216999999999,61.080909999999996,122,False,False,True
4377,chr5,30549123,30549489,Nanog_1k_peak_19281,704,.,13.709879999999998,75.66415,70.49540999999999,137,True,False,True
4378,chr5,30596406,30596575,Nanog_1k_peak_19282,298,.,15.5842,33.82761,29.841659999999997,79,False,True,True
4379,chr5,30715296,30715826,Nanog_1k_peak_19284,368,.,13.80248,41.10025,36.8885,242,True,False,True
4380,chr5,30842923,30843398,Nanog_1k_peak_19285,526,.,17.44011,57.30031999999999,52.619690000000006,318,False,False,True
4381,chr5,30925697,30925960,Nanog_1k_peak_19290,434,.,14.31393,47.897220000000004,43.485659999999996,187,True,False,True
4382,chr5,31004233,31004357,Nanog_1k_peak_19296,141,.,10.21006,17.49386,14.135829999999999,28,False,True,False
4383,chr5,31200420,31200618,Nanog_1k_peak_19300,134,.,10.018360000000001,16.75666,13.434170000000002,145,False,True,False
4384,chr5,31313509,31313654,Nanog_1k_peak_19302,203,.,12.77763,23.99546,20.35885,63,True,True,False
4385,chr5,31506850,31507186,Nanog_1k_peak_19310,420,.,17.508770000000002,46.384029999999996,42.019890000000004,130,True,False,True
4386,chr5,31779295,31779393,Nanog_1k_peak_19312,184,.,12.15564,22.05671,18.49914,38,False,True,False
4387,chr5,32078552,32078761,Nanog_1k_peak_19321,216,.,13.504679999999999,25.307879999999997,21.6214,71,True,True,True
4388,chr5,32092930,32093142,Nanog_1k_peak_19322,276,.,14.60696,31.5458,27.637009999999997,147,False,False,True
4389,chr5,32651027,32651281,Nanog_1k_peak_19333,182,.,12.03181,21.83088,18.28312,111,False,False,True
4390,chr5,32786647,32786780,Nanog_1k_peak_19336,229,.,10.69941,26.688779999999998,22.95195,98,False,True,False
4391,chr5,33022033,33022238,Nanog_1k_peak_19344,144,.,10.36974,17.786179999999998,14.4148,123,False,True,False
4392,chr5,33086814,33086990,Nanog_1k_peak_19346,187,.,11.82287,22.340220000000002,18.77038,84,True,True,False
4393,chr5,33255364,33255677,Nanog_1k_peak_19348,229,.,12.81044,26.706570000000003,22.96869,70,False,False,True
4394,chr5,33418260,33418531,Nanog_1k_peak_19351,185,.,11.38086,22.09992,18.54016,176,False,True,False
4395,chr5,33613811,33614138,Nanog_1k_peak_19358,355,.,12.755939999999999,39.71159,35.54193,239,True,False,True
4396,chr5,33922243,33922498,Nanog_1k_peak_19364,165,.,10.42956,20.0057,16.53461,100,False,True,True
4397,chr5,33964921,33965291,Nanog_1k_peak_19367,394,.,17.277520000000003,43.70969,39.42109,273,False,False,True
4398,chr5,34167657,34167953,Nanog_1k_peak_19377,209,.,10.195219999999999,24.58805,20.92914,230,True,True,False
4399,chr5,34186296,34186495,Nanog_1k_peak_19381,192,.,11.51485,22.853070000000002,19.26276,57,False,True,False
4400,chr5,34551180,34551759,Nanog_1k_peak_19385,256,.,10.8677,29.4395,25.60302,134,True,True,False
4401,chr5,34964739,34964940,Nanog_1k_peak_19391,150,.,10.3447,18.46411,15.061720000000001,135,False,False,True
4402,chr5,35040682,35040947,Nanog_1k_peak_19397,215,.,11.91335,25.2076,21.52501,80,True,False,True
4403,chr5,35200167,35200384,Nanog_1k_peak_19401,181,.,11.71065,21.67989,18.13853,77,False,True,True
4404,chr5,35266687,35267018,Nanog_1k_peak_19406,543,.,16.7659,59.131269999999994,54.397690000000004,196,True,False,True
4405,chr5,35293639,35293901,Nanog_1k_peak_19408,705,.,24.56617,75.72023,70.54983,63,True,False,True
4406,chr5,35332971,35333405,Nanog_1k_peak_19411,317,.,14.376,35.82305,31.77365,208,True,False,True
4407,chr5,35417656,35417857,Nanog_1k_peak_19412,210,.,12.63418,24.730420000000002,21.065920000000002,127,False,True,False
4408,chr5,35738142,35738301,Nanog_1k_peak_19420,213,.,12.1492,25.02245,21.34659,63,False,True,False
4409,chr5,35931807,35932114,Nanog_1k_peak_19430,190,.,10.07036,22.648979999999998,19.0672,174,False,True,False
4410,chr5,36121820,36122144,Nanog_1k_peak_19432,191,.,12.50972,22.7137,19.12869,208,False,True,False
4411,chr5,36472333,36472607,Nanog_1k_peak_19436,334,.,12.035680000000001,37.54985,33.44477,162,True,True,False
4412,chr5,36511995,36512517,Nanog_1k_peak_19440,724,.,12.628110000000001,77.64012,72.42455,136,False,False,True
4413,chr5,36691205,36691384,Nanog_1k_peak_19445,328,.,14.21574,36.932359999999996,32.84672,109,True,False,True
4414,chr5,36768525,36768749,Nanog_1k_peak_19446,785,.,27.059540000000002,83.86423,78.51625,93,False,False,True
4415,chr5,36896870,36896986,Nanog_1k_peak_19449,173,.,10.01843,20.89977,17.39072,41,True,True,False
4416,chr5,36948814,36949025,Nanog_1k_peak_19451,332,.,16.90571,37.37109,33.27077,120,False,False,True
4417,chr5,37188674,37188960,Nanog_1k_peak_19455,292,.,10.31472,33.194990000000004,29.23038,76,False,True,False
4418,chr5,37307230,37307565,Nanog_1k_peak_19460,473,.,19.33182,51.8996,47.36752,186,True,False,True
4419,chr5,37343432,37343587,Nanog_1k_peak_19462,244,.,14.3917,28.28208,24.48704,77,False,True,True
4420,chr5,37560112,37560302,Nanog_1k_peak_19468,192,.,12.12487,22.857110000000002,19.26643,94,False,False,True
4421,chr5,37630088,37630251,Nanog_1k_peak_19471,152,.,10.441230000000001,18.62932,15.219079999999998,94,False,True,False
4422,chr5,37820702,37821000,Nanog_1k_peak_19474,387,.,18.15827,42.98365,38.71591,147,False,False,True
4423,chr5,37827876,37828172,Nanog_1k_peak_19475,272,.,15.06439,31.098509999999997,27.20396,74,False,False,True
4424,chr5,38037400,38037701,Nanog_1k_peak_19480,169,.,11.48632,20.473860000000002,16.983179999999997,212,False,True,False
4425,chr5,38122166,38122330,Nanog_1k_peak_19482,449,.,21.05111,49.37079,44.91405,63,True,False,True
4426,chr5,38341261,38341570,Nanog_1k_peak_19485,185,.,11.38086,22.09992,18.54016,177,False,True,True
4427,chr5,38372417,38372690,Nanog_1k_peak_19490,326,.,16.55397,36.77568,32.69497,140,False,False,True
4428,chr5,38718174,38718431,Nanog_1k_peak_19499,183,.,12.09341,21.942970000000003,18.39041,153,True,True,False
4429,chr5,38839636,38840145,Nanog_1k_peak_19503,177,.,10.24197,21.27601,17.7515,332,True,True,False
4430,chr5,39147227,39147722,Nanog_1k_peak_19509,190,.,11.35481,22.58673,19.00737,229,False,True,False
4431,chr5,39171299,39171539,Nanog_1k_peak_19511,330,.,14.75164,37.17323,33.07948,204,True,True,False
4432,chr5,39180206,39180470,Nanog_1k_peak_19512,198,.,11.22755,23.484270000000002,19.8681,212,False,True,False
4433,chr5,39330719,39330962,Nanog_1k_peak_19516,647,.,18.30858,69.73348,64.7176,60,True,False,True
4434,chr5,39363521,39363696,Nanog_1k_peak_19519,155,.,10.970239999999999,18.926579999999998,15.50301,48,True,True,True
4435,chr5,39730137,39730464,Nanog_1k_peak_19524,209,.,12.21221,24.56352,20.9055,253,False,True,False
4436,chr5,40401002,40401088,Nanog_1k_peak_19540,136,.,10.089839999999999,17.00628,13.6708,36,False,True,False
4437,chr5,40623035,40623391,Nanog_1k_peak_19542,170,.,11.05954,20.567729999999997,17.072860000000002,210,False,True,False
4438,chr5,40676025,40676494,Nanog_1k_peak_19544,386,.,17.2348,42.891220000000004,38.626709999999996,100,False,True,False
4439,chr5,40732080,40732234,Nanog_1k_peak_19546,281,.,12.6555,32.11802,28.19015,56,True,True,False
4440,chr5,40733892,40734180,Nanog_1k_peak_19547,256,.,11.897730000000001,29.47318,25.63537,162,False,True,False
4441,chr5,41062648,41063066,Nanog_1k_peak_19556,233,.,11.258280000000001,27.09083,23.339170000000003,293,False,False,True
4442,chr5,41069557,41069710,Nanog_1k_peak_19557,211,.,10.656460000000001,24.82826,21.15995,76,False,True,True
4443,chr5,41346985,41347115,Nanog_1k_peak_19570,1846,.,53.22083000000001,191.179,184.63007,62,False,False,True
4444,chr5,41389435,41389569,Nanog_1k_peak_19571,172,.,11.66596,20.80388,17.2983,66,False,True,True
4445,chr5,41510136,41510420,Nanog_1k_peak_19578,437,.,16.334670000000003,48.11956,43.70065,151,True,False,True
4446,chr5,41732580,41732918,Nanog_1k_peak_19583,256,.,14.473970000000001,29.51008,25.671039999999998,247,True,True,False
4447,chr5,42245312,42245545,Nanog_1k_peak_19586,197,.,11.50582,23.38609,19.77371,108,False,True,False
4448,chr5,42296186,42296277,Nanog_1k_peak_19588,178,.,11.97818,21.38899,17.85997,48,False,True,False
4449,chr5,42522385,42522478,Nanog_1k_peak_19590,199,.,12.53229,23.5638,19.944679999999998,45,False,True,False
4450,chr5,42526868,42526996,Nanog_1k_peak_19593,209,.,12.550989999999999,24.58961,20.9306,72,False,True,False
4451,chr5,43221858,43221946,Nanog_1k_peak_19603,161,.,10.77004,19.61965,16.16514,36,False,True,False
4452,chr5,43222991,43223126,Nanog_1k_peak_19604,519,.,24.35091,56.584340000000005,51.922990000000006,64,False,True,False
4453,chr5,43253658,43253745,Nanog_1k_peak_19605,202,.,13.20488,23.87456,20.24245,42,False,True,False
4454,chr5,43457782,43457924,Nanog_1k_peak_19609,271,.,12.76788,31.00872,27.11797,49,False,False,True
4455,chr5,43498912,43499291,Nanog_1k_peak_19611,224,.,12.512889999999999,26.20947,22.48987,189,False,True,True
4456,chr5,43649725,43650042,Nanog_1k_peak_19616,299,.,14.8542,33.91215,29.92385,128,True,True,False
4457,chr5,44190110,44190358,Nanog_1k_peak_19626,325,.,14.04667,36.6316,32.555409999999995,55,False,True,False
4458,chr5,44198911,44199175,Nanog_1k_peak_19627,455,.,20.52647,49.993159999999996,45.51775,164,False,True,False
4459,chr5,44346590,44346730,Nanog_1k_peak_19635,252,.,14.5697,29.11828,25.29324,103,False,True,False
4460,chr5,44492762,44493200,Nanog_1k_peak_19638,205,.,10.99388,24.24148,20.59516,135,False,True,False
4461,chr5,44547527,44547728,Nanog_1k_peak_19640,152,.,10.46565,18.67122,15.25893,157,False,False,True
4462,chr5,44601325,44601591,Nanog_1k_peak_19641,153,.,10.27798,18.789379999999998,15.37219,84,True,True,False
4463,chr5,44711417,44711965,Nanog_1k_peak_19649,560,.,17.17364,60.77949,56.00058000000001,351,False,True,True
4464,chr5,44780168,44780381,Nanog_1k_peak_19650,391,.,18.44959,43.4762,39.19421,92,False,False,True
4465,chr5,44944843,44945055,Nanog_1k_peak_19654,147,.,10.13389,18.10566,14.719679999999999,50,True,True,True
4466,chr5,44977792,44977997,Nanog_1k_peak_19656,190,.,11.40008,22.66204,19.07967,108,False,True,True
4467,chr5,44994234,44994491,Nanog_1k_peak_19658,444,.,16.770789999999998,48.92544,44.4827,105,False,False,True
4468,chr5,45004917,45005235,Nanog_1k_peak_19662,268,.,10.61359,30.778440000000003,26.89575,125,False,True,False
4469,chr5,45241949,45242238,Nanog_1k_peak_19669,365,.,16.38518,40.70508,36.50542,178,False,True,False
4470,chr5,45261924,45262120,Nanog_1k_peak_19670,220,.,13.218229999999998,25.72767,22.02584,65,True,True,False
4471,chr5,45472194,45472385,Nanog_1k_peak_19675,158,.,10.81987,19.28474,15.84591,99,True,True,False
4472,chr5,45489751,45490045,Nanog_1k_peak_19677,267,.,13.29768,30.62285,26.74526,109,False,True,False
4473,chr5,45530013,45530423,Nanog_1k_peak_19679,213,.,11.44365,25.00551,21.33025,164,False,True,False
4474,chr5,45786767,45786952,Nanog_1k_peak_19688,157,.,10.96071,19.17738,15.742510000000001,88,True,True,False
4475,chr5,45798349,45798509,Nanog_1k_peak_19690,183,.,12.09341,21.942970000000003,18.39041,110,False,True,False
4476,chr5,45815334,45815664,Nanog_1k_peak_19692,661,.,23.0279,71.16009,66.10622,209,False,False,True
4477,chr5,46144332,46144457,Nanog_1k_peak_19695,179,.,12.12393,21.44068,17.9092,69,True,True,False
4478,chr5,46416124,46416347,Nanog_1k_peak_19699,270,.,10.68375,30.92176,27.0343,71,True,True,False
4479,chr5,46434161,46434564,Nanog_1k_peak_19703,426,.,17.85974,46.9931,42.608779999999996,178,True,True,False
4480,chr5,46478364,46478615,Nanog_1k_peak_19706,145,.,10.546339999999999,17.90406,14.52765,191,False,True,False
4481,chr5,46569001,46569109,Nanog_1k_peak_19708,220,.,13.90451,25.7303,22.028270000000003,39,True,True,False
4482,chr5,46681337,46681531,Nanog_1k_peak_19709,187,.,11.50049,22.29975,18.73142,55,False,True,True
4483,chr5,46694277,46694475,Nanog_1k_peak_19711,258,.,14.26419,29.73964,25.89172,144,False,False,True
4484,chr5,46815605,46815876,Nanog_1k_peak_19712,146,.,10.29342,17.98104,14.6007,110,True,False,True
4485,chr5,46852316,46852768,Nanog_1k_peak_19715,258,.,11.351389999999999,29.736690000000003,25.88886,212,False,True,True
4486,chr5,48178626,48178739,Nanog_1k_peak_19728,178,.,10.94807,21.37952,17.85087,56,False,True,False
4487,chr5,48664653,48664810,Nanog_1k_peak_19730,186,.,12.40996,22.22596,18.660439999999998,110,True,True,False
4488,chr5,48915618,48915739,Nanog_1k_peak_19732,140,.,10.18392,17.4464,14.090420000000002,52,True,True,True
4489,chr5,48920739,48921262,Nanog_1k_peak_19733,178,.,10.31277,21.39489,17.865489999999998,266,False,False,True
4490,chr5,49081108,49081249,Nanog_1k_peak_19736,207,.,11.78079,24.408070000000002,20.75619,67,False,False,True
4491,chr5,49200257,49200352,Nanog_1k_peak_19741,178,.,10.926210000000001,21.34319,17.815920000000002,31,True,True,False
4492,chr5,49546453,49546710,Nanog_1k_peak_19746,475,.,20.34855,52.04375,47.507220000000004,145,False,False,True
4493,chr5,49740892,49741177,Nanog_1k_peak_19750,630,.,12.89197,68.00433000000001,63.03199,125,True,True,False
4494,chr5,50971941,50972118,Nanog_1k_peak_19767,299,.,16.39491,33.98253,29.992109999999997,62,False,False,True
4495,chr5,51185002,51185313,Nanog_1k_peak_19769,189,.,11.958260000000001,22.571279999999998,18.9924,65,False,True,False
4496,chr5,51366567,51366808,Nanog_1k_peak_19773,271,.,13.554910000000001,31.05929,27.16637,131,True,True,False
4497,chr5,51624219,51624490,Nanog_1k_peak_19780,376,.,10.147639999999999,41.92778,37.69073,134,False,False,True
4498,chr5,51730002,51730288,Nanog_1k_peak_19784,169,.,11.48632,20.473860000000002,16.983179999999997,132,False,True,False
4499,chr5,51833926,51834289,Nanog_1k_peak_19785,360,.,15.67469,40.2069,36.02252,76,False,False,True
4500,chr5,51998556,51998761,Nanog_1k_peak_19791,203,.,11.49752,23.9354,20.30066,149,False,False,True
4501,chr5,52112853,52113183,Nanog_1k_peak_19795,280,.,15.58911,32.001940000000005,28.07814,188,False,False,True
4502,chr5,52261655,52261844,Nanog_1k_peak_19797,147,.,10.156889999999999,18.14462,14.756879999999999,79,False,True,False
4503,chr5,52283599,52283806,Nanog_1k_peak_19801,231,.,13.892560000000001,26.903059999999996,23.15855,109,False,True,False
4504,chr5,52317046,52317247,Nanog_1k_peak_19802,179,.,11.60137,21.491329999999998,17.95799,112,False,True,False
4505,chr5,52337356,52337642,Nanog_1k_peak_19803,170,.,10.466280000000001,20.58018,17.08444,81,False,True,False
4506,chr5,52462973,52463115,Nanog_1k_peak_19806,171,.,10.20037,20.66682,17.167270000000002,82,False,True,False
4507,chr5,52844561,52844851,Nanog_1k_peak_19815,338,.,13.61706,37.93722,33.82028,128,False,False,True
4508,chr5,53228139,53228274,Nanog_1k_peak_19818,148,.,10.722539999999999,18.27086,14.877229999999999,89,False,True,False
4509,chr5,54395405,54395647,Nanog_1k_peak_19826,254,.,14.638320000000002,29.237609999999997,25.408620000000003,155,False,True,False
4510,chr5,54582413,54582650,Nanog_1k_peak_19830,252,.,12.37933,29.05115,25.228279999999998,86,False,True,False
4511,chr5,54651021,54651218,Nanog_1k_peak_19838,171,.,11.10895,20.65128,17.1524,75,False,True,False
4512,chr5,54664651,54664896,Nanog_1k_peak_19840,222,.,13.068010000000001,26.0015,22.28987,168,False,True,False
4513,chr5,54750277,54750448,Nanog_1k_peak_19842,155,.,10.848189999999999,18.97149,15.54582,52,True,True,False
4514,chr5,55027020,55027316,Nanog_1k_peak_19848,149,.,10.03776,18.38826,14.989220000000001,148,False,True,False
4515,chr5,55137629,55137821,Nanog_1k_peak_19851,145,.,10.04293,17.95191,14.573070000000001,42,False,True,False
4516,chr5,55600052,55600453,Nanog_1k_peak_19852,366,.,14.39669,40.80335,36.60075,157,False,False,True
4517,chr5,55625248,55625551,Nanog_1k_peak_19853,385,.,15.48065,42.791779999999996,38.53111,80,False,True,True
4518,chr5,58007736,58008110,Nanog_1k_peak_19896,264,.,13.47306,30.27709,26.41021,56,True,False,True
4519,chr5,58349050,58349188,Nanog_1k_peak_19899,155,.,10.61458,18.92784,15.5041,65,True,True,False
4520,chr5,58373191,58373492,Nanog_1k_peak_19903,264,.,12.34525,30.267259999999997,26.40105,122,False,True,False
4521,chr5,58381794,58382112,Nanog_1k_peak_19904,168,.,10.2891,20.28639,16.80401,147,False,True,False
4522,chr5,58517721,58517934,Nanog_1k_peak_19907,179,.,12.01033,21.450120000000002,17.91817,167,False,True,True
4523,chr5,58555729,58555964,Nanog_1k_peak_19915,272,.,11.419139999999999,31.124859999999998,27.229359999999996,94,False,True,True
4524,chr5,58898696,58899085,Nanog_1k_peak_19918,531,.,16.5093,57.805,53.108369999999994,198,True,False,True
4525,chr5,58997028,58997172,Nanog_1k_peak_19920,216,.,12.317730000000001,25.30361,21.61747,63,False,True,False
4526,chr5,59139576,59139720,Nanog_1k_peak_19924,157,.,10.48325,19.13417,15.70159,81,True,False,True
4527,chr5,59397399,59397581,Nanog_1k_peak_19932,224,.,12.10389,26.11798,22.40202,56,False,True,False
4528,chr5,59570710,59570889,Nanog_1k_peak_19934,176,.,11.986410000000001,21.15771,17.63781,114,True,True,False
4529,chr5,59668611,59669226,Nanog_1k_peak_19936,385,.,16.78191,42.8582,38.59474,82,True,False,True
4530,chr5,59890934,59891076,Nanog_1k_peak_19945,164,.,10.97012,19.961370000000002,16.49227,22,False,True,False
4531,chr5,59909761,59910056,Nanog_1k_peak_19947,635,.,23.05027,68.53381999999999,63.547090000000004,102,True,False,True
4532,chr5,60449236,60449443,Nanog_1k_peak_19954,580,.,22.311329999999998,62.879090000000005,58.044830000000005,143,True,False,True
4533,chr5,61158910,61159205,Nanog_1k_peak_19975,146,.,10.111,18.06691,14.682570000000002,116,False,True,False
4534,chr5,61356427,61356578,Nanog_1k_peak_19977,155,.,10.848189999999999,18.97149,15.54582,81,False,True,False
4535,chr5,61364987,61365175,Nanog_1k_peak_19978,153,.,10.71075,18.72245,15.30775,101,False,True,False
4536,chr5,61475723,61475983,Nanog_1k_peak_19980,459,.,19.88608,50.46537,45.975190000000005,161,True,False,True
4537,chr5,61508245,61508444,Nanog_1k_peak_19982,157,.,10.74196,19.14884,15.71558,118,False,True,True
4538,chr5,61579267,61579427,Nanog_1k_peak_19984,190,.,12.22902,22.5871,19.0075,77,True,True,True
4539,chr5,61598353,61598792,Nanog_1k_peak_19987,608,.,17.59798,65.72792,60.814280000000004,269,True,False,True
4540,chr5,61611179,61611478,Nanog_1k_peak_19991,693,.,15.90365,74.51420999999999,69.37399,129,True,False,True
4541,chr5,61619777,61620017,Nanog_1k_peak_19992,243,.,14.322610000000001,28.1606,24.37023,131,False,True,True
4542,chr5,61634650,61635065,Nanog_1k_peak_19993,554,.,22.25411,60.224380000000004,55.46025,185,False,False,True
4543,chr5,61649229,61649510,Nanog_1k_peak_19994,480,.,18.38616,52.6426,48.08959,182,False,True,True
4544,chr5,61651767,61651903,Nanog_1k_peak_19995,353,.,14.87442,39.51996,35.35611,70,False,True,True
4545,chr5,62196693,62196997,Nanog_1k_peak_20001,272,.,14.37401,31.154609999999998,27.25811,68,False,True,False
4546,chr5,62282349,62282556,Nanog_1k_peak_20005,224,.,10.0845,26.1319,22.41534,75,True,True,True
4547,chr5,62285462,62285799,Nanog_1k_peak_20006,434,.,15.374020000000002,47.81088,43.40153,219,True,False,True
4548,chr5,62619870,62620141,Nanog_1k_peak_20012,225,.,13.82593,26.317859999999996,22.594479999999997,109,False,True,False
4549,chr5,62801197,62801370,Nanog_1k_peak_20013,249,.,12.22229,28.779729999999997,24.96667,94,True,False,True
4550,chr5,62802197,62802480,Nanog_1k_peak_20014,336,.,14.7024,37.79165,33.67994,193,True,False,True
4551,chr5,62814302,62814522,Nanog_1k_peak_20015,200,.,10.98237,23.643420000000003,20.020770000000002,125,False,True,True
4552,chr5,62898142,62898371,Nanog_1k_peak_20018,351,.,15.57489,39.31174,35.15465,78,True,False,True
4553,chr5,63067938,63068034,Nanog_1k_peak_20022,149,.,10.49794,18.34178,14.94491,51,False,True,False
4554,chr5,63171374,63171666,Nanog_1k_peak_20026,263,.,13.05002,30.2013,26.33758,50,False,True,False
4555,chr5,63172193,63172374,Nanog_1k_peak_20027,213,.,11.44365,25.00551,21.33025,64,False,True,False
4556,chr5,63510694,63510899,Nanog_1k_peak_20033,282,.,10.108889999999999,32.12877,28.200329999999997,56,False,False,True
4557,chr5,63643506,63643662,Nanog_1k_peak_20038,275,.,14.91929,31.450870000000002,27.54516,90,False,False,True
4558,chr5,63858283,63858594,Nanog_1k_peak_20043,366,.,18.53683,40.82393,36.62095,164,False,True,False
4559,chr5,65386726,65386887,Nanog_1k_peak_20056,199,.,11.61782,23.57255,19.952939999999998,116,False,True,False
4560,chr5,65971503,65971820,Nanog_1k_peak_20062,274,.,13.69946,31.30397,27.40264,83,False,False,True
4561,chr5,66168439,66168532,Nanog_1k_peak_20067,185,.,12.34152,22.0909,18.531570000000002,48,False,True,False
4562,chr5,66400989,66401422,Nanog_1k_peak_20072,468,.,18.09284,51.320009999999996,46.80429,165,False,False,True
4563,chr5,66601411,66601712,Nanog_1k_peak_20074,226,.,13.301029999999999,26.396890000000003,22.67023,151,True,True,False
4564,chr5,67371362,67371609,Nanog_1k_peak_20086,174,.,11.28543,20.950689999999998,17.4394,190,False,True,False
4565,chr5,67859706,67859841,Nanog_1k_peak_20093,602,.,25.1335,65.13616999999999,60.23883000000001,71,True,False,True
4566,chr5,67907819,67908187,Nanog_1k_peak_20094,259,.,11.74725,29.8355,25.9843,202,False,True,False
4567,chr5,67914653,67914905,Nanog_1k_peak_20096,176,.,10.1895,21.187820000000002,17.66691,143,True,True,False
4568,chr5,68669560,68669893,Nanog_1k_peak_20117,156,.,10.904160000000001,19.07367,15.643579999999998,85,False,False,True
4569,chr5,68797832,68798086,Nanog_1k_peak_20120,255,.,14.70759,29.358340000000002,25.52496,190,False,True,False
4570,chr5,68806616,68806793,Nanog_1k_peak_20121,171,.,10.5267,20.68036,17.180429999999998,109,False,True,False
4571,chr5,69538341,69538650,Nanog_1k_peak_20129,151,.,10.16738,18.6044,15.195689999999999,67,True,True,False
4572,chr5,69857573,69857732,Nanog_1k_peak_20134,153,.,10.880230000000001,18.75101,15.33552,64,False,True,False
4573,chr5,69951360,69951544,Nanog_1k_peak_20137,263,.,15.68322,30.222240000000003,26.35776,74,True,True,False
4574,chr5,70023447,70023619,Nanog_1k_peak_20138,176,.,12.03195,21.1635,17.64327,81,True,True,False
4575,chr5,71479912,71480143,Nanog_1k_peak_20153,374,.,15.668070000000002,41.6548,37.426629999999996,98,False,False,True
4576,chr5,71480922,71481050,Nanog_1k_peak_20154,330,.,13.91966,37.09962,33.0082,89,False,False,True
4577,chr5,71733053,71733163,Nanog_1k_peak_20158,154,.,10.82042,18.92097,15.49779,56,False,True,False
4578,chr5,71998171,71998280,Nanog_1k_peak_20165,175,.,11.95251,21.0887,17.57133,69,False,True,False
4579,chr5,72284571,72284813,Nanog_1k_peak_20170,934,.,25.49738,99.12885,93.48415,128,True,False,True
4580,chr6,298051,298148,Nanog_1k_peak_20181,271,.,15.928279999999999,31.08877,27.194470000000003,51,True,True,False
4581,chr6,445600,445797,Nanog_1k_peak_20188,427,.,20.98036,47.09848,42.7106,94,True,False,True
4582,chr6,514690,515001,Nanog_1k_peak_20189,154,.,10.56447,18.84129,15.42184,47,False,True,False
4583,chr6,1387546,1387772,Nanog_1k_peak_20199,224,.,13.183489999999999,26.19719,22.47803,96,False,True,False
4584,chr6,1471922,1472254,Nanog_1k_peak_20202,364,.,16.798820000000003,40.68342,36.48423,93,False,False,True
4585,chr6,1590968,1591115,Nanog_1k_peak_20203,248,.,15.084079999999998,28.69186,24.88174,48,True,False,True
4586,chr6,1828186,1828575,Nanog_1k_peak_20210,363,.,17.12664,40.51762,36.32369,209,False,False,True
4587,chr6,1903413,1903548,Nanog_1k_peak_20212,136,.,10.09785,16.949720000000003,13.617289999999999,105,False,True,False
4588,chr6,3347195,3347516,Nanog_1k_peak_20225,160,.,10.92552,19.46998,16.02243,134,False,True,False
4589,chr6,3646827,3647071,Nanog_1k_peak_20231,233,.,13.729460000000001,27.129859999999997,23.37663,168,False,True,False
4590,chr6,3850305,3850482,Nanog_1k_peak_20242,488,.,22.5218,53.39585,48.820370000000004,81,True,False,True
4591,chr6,4482034,4482328,Nanog_1k_peak_20252,192,.,12.381260000000001,22.85811,19.26732,66,False,True,False
4592,chr6,4539002,4539289,Nanog_1k_peak_20253,198,.,11.550360000000001,23.46023,19.84476,81,True,False,True
4593,chr6,4562537,4562768,Nanog_1k_peak_20256,155,.,10.09421,18.95525,15.530470000000001,70,False,True,True
4594,chr6,4792975,4793311,Nanog_1k_peak_20261,285,.,15.517870000000002,32.46849,28.529290000000003,162,False,True,False
4595,chr6,4818583,4818794,Nanog_1k_peak_20262,164,.,11.373610000000001,19.95019,16.48189,128,True,True,False
4596,chr6,4872741,4872887,Nanog_1k_peak_20266,209,.,13.34481,24.63532,20.97467,52,True,True,False
4597,chr6,4902350,4902480,Nanog_1k_peak_20268,270,.,15.8437,30.927970000000002,27.04004,62,False,True,False
4598,chr6,5337234,5337399,Nanog_1k_peak_20272,171,.,11.575439999999999,20.63702,17.13889,87,False,True,False
4599,chr6,6258469,6258713,Nanog_1k_peak_20278,214,.,13.16065,25.132460000000002,21.452939999999998,117,False,True,False
4600,chr6,6821440,6821585,Nanog_1k_peak_20287,157,.,10.98921,19.22983,15.79325,91,False,True,False
4601,chr6,7141070,7141191,Nanog_1k_peak_20293,169,.,11.45691,20.420270000000002,16.931720000000002,49,False,True,False
4602,chr6,7236313,7236716,Nanog_1k_peak_20296,254,.,14.3455,29.29096,25.46005,197,False,True,True
4603,chr6,7251687,7252151,Nanog_1k_peak_20297,229,.,11.016910000000001,26.66078,22.92476,110,False,False,True
4604,chr6,7322468,7322583,Nanog_1k_peak_20300,164,.,11.47659,19.951179999999997,16.48268,24,False,True,False
4605,chr6,7732750,7732992,Nanog_1k_peak_20303,359,.,16.05115,40.1325,35.95028,155,True,False,True
4606,chr6,7805047,7805258,Nanog_1k_peak_20306,199,.,12.79541,23.607779999999998,19.98645,122,True,True,False
4607,chr6,7880791,7881272,Nanog_1k_peak_20310,264,.,13.49744,30.31819,26.4501,315,True,True,False
4608,chr6,8130683,8130930,Nanog_1k_peak_20314,145,.,10.24353,17.89375,14.517710000000001,161,False,True,False
4609,chr6,8420834,8421698,Nanog_1k_peak_20318,235,.,10.37734,27.28337,23.524810000000002,800,False,True,False
4610,chr6,8599197,8599518,Nanog_1k_peak_20323,335,.,13.47309,37.668209999999995,33.56006,196,False,True,False
4611,chr6,8974941,8975303,Nanog_1k_peak_20326,316,.,15.10576,35.69324,31.648159999999997,213,False,False,True
4612,chr6,9049124,9049491,Nanog_1k_peak_20328,293,.,14.10692,33.316159999999996,29.34763,203,False,False,True
4613,chr6,9059995,9060282,Nanog_1k_peak_20329,299,.,11.901819999999999,33.988640000000004,29.99809,220,True,False,True
