,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,FitCUT&RUN specific,contain nanog motif,dome new peak
13919,chr7,45840588,45840889,Nanog_dome_peak_38486,481,.,15.386,51.61166,48.13519,129,False,True,True
13920,chr7,45851145,45851423,Nanog_dome_peak_38487,264,.,14.13655,29.52445,26.42837,171,False,False,True
13921,chr7,45925554,45925688,Nanog_dome_peak_38492,202,.,12.04768,23.21921,20.26013,63,True,False,False
13922,chr7,45973155,45973450,Nanog_dome_peak_38494,501,.,22.23426,53.6713,50.16413,102,True,False,False
13923,chr7,45999899,46000118,Nanog_dome_peak_38497,459,.,18.78856,49.37523,45.93293,64,False,False,False
13924,chr7,46032776,46033030,Nanog_dome_peak_38499,618,.,13.73676,65.52243,61.848369999999996,92,True,False,True
13925,chr7,46034520,46034867,Nanog_dome_peak_38500,1423,.,24.187379999999997,147.00974,142.33008999999998,184,False,False,False
13926,chr7,46105960,46106119,Nanog_dome_peak_38506,145,.,10.16208,17.40681,14.598020000000002,95,True,False,False
13927,chr7,46248139,46248432,Nanog_dome_peak_38509,1523,.,32.59558,157.14687,152.35773,199,False,True,False
13928,chr7,46253577,46253977,Nanog_dome_peak_38510,176,.,10.75888,20.55238,17.65871,264,True,True,True
13929,chr7,46260825,46261004,Nanog_dome_peak_38511,196,.,11.03895,22.60867,19.66355,78,True,False,True
13930,chr7,46323009,46323321,Nanog_dome_peak_38513,546,.,23.023,58.204640000000005,54.63223000000001,213,True,False,True
13931,chr7,46340039,46340487,Nanog_dome_peak_38515,1140,.,19.00542,118.37643999999999,114.03993,254,False,False,False
13932,chr7,46346663,46346921,Nanog_dome_peak_38518,616,.,15.673829999999999,65.32725,61.656119999999994,150,True,False,True
13933,chr7,46348902,46349084,Nanog_dome_peak_38519,238,.,10.16732,26.87927,23.83804,92,True,False,True
13934,chr7,46405056,46405227,Nanog_dome_peak_38521,291,.,16.085,32.326640000000005,29.1755,93,True,False,True
13935,chr7,46780361,46780567,Nanog_dome_peak_38533,247,.,12.03461,27.83045,24.769289999999998,160,True,True,False
13936,chr7,46883206,46883472,Nanog_dome_peak_38537,503,.,20.486279999999997,53.885490000000004,50.37512,151,False,False,True
13937,chr7,46995389,46995955,Nanog_dome_peak_38538,280,.,13.98753,31.14299,28.01485,259,False,False,True
13938,chr7,47540431,47540734,Nanog_dome_peak_38550,270,.,14.132639999999999,30.12578,27.01763,125,True,False,True
13939,chr7,47543285,47543503,Nanog_dome_peak_38551,253,.,13.45701,28.3835,25.31105,62,True,False,True
13940,chr7,47725569,47726133,Nanog_dome_peak_38556,1052,.,24.07694,109.44848,105.21739,282,False,True,True
13941,chr7,47808707,47808893,Nanog_dome_peak_38561,139,.,10.00273,16.71913,13.9292,73,True,False,True
13942,chr7,47820643,47821013,Nanog_dome_peak_38562,1071,.,22.5605,111.4398,107.18553999999999,159,False,True,False
13943,chr7,47821332,47821421,Nanog_dome_peak_38563,367,.,11.0872,39.992,36.70205,48,True,False,True
13944,chr7,47842143,47842247,Nanog_dome_peak_38564,172,.,11.54161,20.08931,17.20724,63,True,True,True
13945,chr7,47907803,47908138,Nanog_dome_peak_38565,325,.,17.41265,35.78918,32.57281,213,False,False,True
13946,chr7,48297770,48297881,Nanog_dome_peak_38573,279,.,13.577760000000001,31.097990000000003,27.9706,33,True,False,True
13947,chr7,48298208,48298436,Nanog_dome_peak_38574,527,.,20.94669,56.31016999999999,52.7644,139,True,False,False
13948,chr7,48312134,48312468,Nanog_dome_peak_38575,433,.,19.93966,46.73538,43.33426,178,False,True,True
13949,chr7,48395432,48395751,Nanog_dome_peak_38577,492,.,17.97174,52.69444,49.20173,240,False,False,False
13950,chr7,48396191,48396395,Nanog_dome_peak_38578,421,.,16.15022,45.49804,42.1168,104,True,False,True
13951,chr7,48502132,48502299,Nanog_dome_peak_38581,162,.,10.91348,19.090729999999997,16.2353,70,True,False,True
13952,chr7,48583118,48583424,Nanog_dome_peak_38586,454,.,15.13256,48.834309999999995,45.40045,121,True,False,True
13953,chr7,48607577,48607746,Nanog_dome_peak_38591,246,.,13.40693,27.70533,24.64668,70,False,False,True
13954,chr7,48610807,48610987,Nanog_dome_peak_38592,272,.,14.25331,30.32842,27.21627,73,True,False,True
13955,chr7,48639401,48639608,Nanog_dome_peak_38595,160,.,10.03105,18.85067,16.001360000000002,93,True,False,True
13956,chr7,48665100,48665266,Nanog_dome_peak_38600,205,.,10.54728,23.47597,20.51097,88,True,False,True
13957,chr7,48675085,48675408,Nanog_dome_peak_38603,632,.,20.70826,66.90323000000001,63.21074,246,True,True,True
13958,chr7,48706047,48706454,Nanog_dome_peak_38604,501,.,23.12631,53.696580000000004,50.18906,207,False,True,True
13959,chr7,48714040,48714420,Nanog_dome_peak_38605,235,.,13.696079999999998,26.55746,23.523310000000002,325,True,False,True
13960,chr7,48870776,48871388,Nanog_dome_peak_38613,1400,.,17.63689,144.71062,140.05807,503,True,True,False
13961,chr7,48876951,48877386,Nanog_dome_peak_38615,912,.,25.00839,95.27280999999999,91.2165,142,True,False,False
13962,chr7,48944174,48944434,Nanog_dome_peak_38616,164,.,10.82681,19.296889999999998,16.43597,168,True,False,True
13963,chr7,49283885,49284377,Nanog_dome_peak_38626,1176,.,25.74992,122.00328,117.62156999999999,315,False,False,False
13964,chr7,49296843,49297123,Nanog_dome_peak_38627,459,.,20.18165,49.408559999999994,45.96566,154,True,True,True
13965,chr7,49332913,49333072,Nanog_dome_peak_38630,212,.,13.307979999999999,24.26954,21.28624,91,False,True,True
13966,chr7,49344409,49344715,Nanog_dome_peak_38632,600,.,21.80668,63.71742,60.06822,155,False,False,False
13967,chr7,49350016,49350213,Nanog_dome_peak_38633,312,.,16.67349,34.470929999999996,31.27869,80,True,True,True
13968,chr7,49389909,49390312,Nanog_dome_peak_38635,598,.,20.70624,63.462990000000005,59.817280000000004,190,False,True,True
13969,chr7,49447814,49448052,Nanog_dome_peak_38636,462,.,22.44623,49.71263,46.26502,140,False,True,False
13970,chr7,49597857,49598171,Nanog_dome_peak_38643,982,.,25.23631,102.43651,98.29285,134,False,True,False
13971,chr7,49637279,49637380,Nanog_dome_peak_38644,151,.,10.6166,18.02235,15.19646,60,True,False,True
13972,chr7,49651118,49651337,Nanog_dome_peak_38645,316,.,16.16876,34.81749,31.61885,78,True,False,True
13973,chr7,49659567,49659743,Nanog_dome_peak_38646,344,.,17.45734,37.65976,34.409909999999996,49,True,True,False
13974,chr7,49879814,49880010,Nanog_dome_peak_38649,328,.,17.54995,36.038140000000006,32.81705,82,True,False,True
13975,chr7,50087539,50087715,Nanog_dome_peak_38655,206,.,12.96526,23.58735,20.619529999999997,73,True,False,True
13976,chr7,50148614,50148780,Nanog_dome_peak_38657,387,.,19.26604,42.08997,38.764920000000004,77,False,False,False
13977,chr7,50178097,50178397,Nanog_dome_peak_38661,154,.,10.644,18.29836,15.464620000000002,74,True,False,True
13978,chr7,50268051,50268162,Nanog_dome_peak_38666,268,.,14.7461,29.97635,26.8712,65,True,False,True
13979,chr7,50272849,50272980,Nanog_dome_peak_38667,191,.,11.68794,22.110889999999998,19.178079999999998,59,True,False,True
13980,chr7,50631924,50632340,Nanog_dome_peak_38673,169,.,10.58774,19.77565,16.9025,217,True,False,False
13981,chr7,50821575,50821797,Nanog_dome_peak_38678,187,.,11.10422,21.63906,18.718410000000002,129,True,False,True
13982,chr7,50822210,50822389,Nanog_dome_peak_38679,226,.,12.53882,25.67278,22.65815,114,False,False,True
13983,chr7,51249453,51249824,Nanog_dome_peak_38688,838,.,25.59516,87.85169,83.88703000000001,250,True,False,False
13984,chr7,51327148,51327231,Nanog_dome_peak_38689,147,.,10.3843,17.579420000000002,14.76547,48,True,False,True
13985,chr7,51393038,51393463,Nanog_dome_peak_38690,379,.,17.1507,41.2798,37.968090000000004,317,True,False,False
13986,chr7,51423651,51423848,Nanog_dome_peak_38693,310,.,16.216179999999998,34.2727,31.08405,87,True,False,True
13987,chr7,51438782,51439117,Nanog_dome_peak_38695,351,.,16.28695,38.38847,35.12583,196,True,False,True
13988,chr7,51554466,51554602,Nanog_dome_peak_38697,334,.,18.16443,36.69129,33.45878,79,True,False,True
13989,chr7,51650146,51650350,Nanog_dome_peak_38702,639,.,10.5727,67.61655999999999,63.914669999999994,107,True,False,True
13990,chr7,51650730,51651171,Nanog_dome_peak_38703,750,.,11.720469999999999,78.88006,75.0302,259,True,False,False
13991,chr7,51660044,51660313,Nanog_dome_peak_38704,201,.,10.99018,23.08677,20.13082,160,False,False,True
13992,chr7,51733757,51734067,Nanog_dome_peak_38709,658,.,24.166629999999998,69.60082,65.87199,176,False,True,True
13993,chr7,51833136,51833273,Nanog_dome_peak_38713,188,.,12.31105,21.81731,18.89186,39,True,False,True
13994,chr7,51966894,51966992,Nanog_dome_peak_38714,241,.,14.619370000000002,27.153129999999997,24.10613,48,True,True,True
13995,chr7,52481914,52482326,Nanog_dome_peak_38725,1433,.,30.926029999999997,148.08792,143.39691000000002,180,False,True,False
13996,chr7,52498165,52498448,Nanog_dome_peak_38726,474,.,17.428420000000003,50.910940000000004,47.4454,159,False,False,False
13997,chr7,52499210,52499413,Nanog_dome_peak_38727,240,.,11.261289999999999,27.09618,24.05068,126,True,False,False
13998,chr7,52544255,52544548,Nanog_dome_peak_38732,280,.,14.01494,31.189040000000002,28.05978,165,True,False,True
13999,chr7,52598736,52599091,Nanog_dome_peak_38734,548,.,22.667189999999998,58.42171999999999,54.846,186,True,False,True
14000,chr7,52637153,52637574,Nanog_dome_peak_38736,1462,.,17.73507,150.98901,146.2673,238,False,False,True
14001,chr7,52657264,52657628,Nanog_dome_peak_38739,293,.,15.511510000000001,32.45762,29.303759999999997,225,True,False,True
14002,chr7,52708687,52709048,Nanog_dome_peak_38741,417,.,14.38238,45.116170000000004,41.74125,209,True,False,False
14003,chr7,52723659,52723762,Nanog_dome_peak_38744,258,.,15.230310000000001,28.982409999999998,25.89728,56,True,False,True
14004,chr7,52835393,52835932,Nanog_dome_peak_38746,191,.,11.39359,22.12118,19.18807,439,True,False,True
14005,chr7,52842241,52842584,Nanog_dome_peak_38747,189,.,11.24705,21.87681,18.94963,121,True,False,True
14006,chr7,52848112,52848863,Nanog_dome_peak_38748,434,.,13.8062,46.8238,43.42103,289,True,False,False
14007,chr7,52866848,52866952,Nanog_dome_peak_38750,207,.,12.63128,23.737379999999998,20.76622,39,True,False,True
14008,chr7,52887516,52887642,Nanog_dome_peak_38753,176,.,11.285969999999999,20.50676,17.61443,63,True,False,True
14009,chr7,53128878,53129211,Nanog_dome_peak_38759,318,.,10.07225,35.05473,31.85155,184,True,False,True
14010,chr7,53129594,53129886,Nanog_dome_peak_38761,800,.,18.320429999999998,84.00439,80.08870999999999,158,True,False,True
14011,chr7,53282619,53282837,Nanog_dome_peak_38766,198,.,12.34106,22.78632,19.8371,119,True,False,True
14012,chr7,53309399,53309645,Nanog_dome_peak_38769,280,.,15.09782,31.15573,28.02729,89,False,False,True
14013,chr7,53319699,53320060,Nanog_dome_peak_38771,1573,.,28.58956,162.16183,157.315,218,False,False,True
14014,chr7,53332997,53333310,Nanog_dome_peak_38774,268,.,14.014,29.92669,26.822570000000002,96,True,True,True
14015,chr7,53340458,53340834,Nanog_dome_peak_38775,411,.,14.444429999999999,44.51065,41.14633,215,False,False,True
14016,chr7,53346619,53346832,Nanog_dome_peak_38778,375,.,17.32706,40.856190000000005,37.551559999999995,79,True,False,True
14017,chr7,53355336,53355883,Nanog_dome_peak_38779,540,.,19.79448,57.60762,54.043040000000005,477,False,False,True
14018,chr7,53366209,53366604,Nanog_dome_peak_38780,698,.,15.28606,73.6181,69.83681,306,True,True,True
14019,chr7,53370796,53371133,Nanog_dome_peak_38781,557,.,11.08893,59.34185,55.753769999999996,142,False,False,True
14020,chr7,53374788,53374996,Nanog_dome_peak_38782,457,.,11.611080000000001,49.15225,45.713429999999995,80,True,False,True
14021,chr7,53385909,53386114,Nanog_dome_peak_38785,1074,.,25.0902,111.75015,107.492,130,False,True,True
14022,chr7,53388435,53388653,Nanog_dome_peak_38786,1176,.,27.05098,122.00741000000001,117.62557,78,False,True,True
14023,chr7,53398845,53399129,Nanog_dome_peak_38787,336,.,13.445210000000001,36.92496,33.68813,125,True,False,True
14024,chr7,53400935,53401140,Nanog_dome_peak_38788,273,.,11.748,30.471909999999998,27.356859999999998,73,False,False,True
14025,chr7,53408530,53408772,Nanog_dome_peak_38790,715,.,23.86717,75.37756999999999,71.57356,85,True,False,True
14026,chr7,53413776,53414068,Nanog_dome_peak_38792,197,.,11.43947,22.72759,19.77982,39,True,False,True
14027,chr7,53425525,53425760,Nanog_dome_peak_38794,980,.,30.75978,102.18548,98.0452,102,False,False,True
14028,chr7,53436757,53436925,Nanog_dome_peak_38796,385,.,14.604470000000001,41.91188,38.58972,89,True,False,True
14029,chr7,53457192,53457387,Nanog_dome_peak_38799,416,.,20.18658,45.02825,41.65498,109,False,False,True
14030,chr7,53469655,53469789,Nanog_dome_peak_38801,145,.,10.2651,17.34494,14.53775,32,True,False,True
14031,chr7,53515467,53515724,Nanog_dome_peak_38804,355,.,18.0984,38.77173,35.502590000000005,76,True,False,True
14032,chr7,53531401,53531874,Nanog_dome_peak_38805,770,.,24.396520000000002,80.935,77.05846,93,False,True,False
14033,chr7,53538370,53538620,Nanog_dome_peak_38806,496,.,18.68232,53.17155,49.67158,147,True,False,False
14034,chr7,53548064,53548283,Nanog_dome_peak_38808,209,.,13.15345,23.959039999999998,20.98252,72,True,True,True
14035,chr7,54097878,54098015,Nanog_dome_peak_38812,168,.,11.37493,19.69566,16.82443,59,False,False,True
14036,chr7,54156748,54157002,Nanog_dome_peak_38814,313,.,16.36971,34.53653,31.34311,180,False,False,True
14037,chr7,54196781,54196939,Nanog_dome_peak_38815,175,.,11.687289999999999,20.398770000000003,17.50897,98,True,False,False
14038,chr7,54241094,54241187,Nanog_dome_peak_38819,292,.,16.74917,32.41305,29.260270000000002,34,False,False,True
14039,chr7,54360130,54360292,Nanog_dome_peak_38821,214,.,13.386610000000001,24.429479999999998,21.442510000000002,111,False,False,True
14040,chr7,54538617,54538857,Nanog_dome_peak_38828,251,.,12.63217,28.227240000000002,25.15805,83,False,False,True
14041,chr7,54547442,54547792,Nanog_dome_peak_38829,389,.,19.7457,42.31134,38.982490000000006,249,False,True,True
14042,chr7,54564276,54564602,Nanog_dome_peak_38830,156,.,10.59961,18.52293,15.6824,174,True,False,True
14043,chr7,54583001,54583210,Nanog_dome_peak_38832,223,.,13.266229999999998,25.3181,22.311329999999998,61,True,True,True
14044,chr7,54601187,54601462,Nanog_dome_peak_38833,726,.,15.20195,76.46459,72.64622,156,True,False,True
14045,chr7,54606950,54607210,Nanog_dome_peak_38836,1711,.,14.801860000000001,176.1425,171.13994,154,True,True,False
14046,chr7,54607683,54607958,Nanog_dome_peak_38837,1172,.,11.577580000000001,121.61438000000001,117.23796000000002,140,True,False,True
14047,chr7,54613258,54613614,Nanog_dome_peak_38840,1505,.,14.51186,155.31502,150.54646,248,True,False,False
14048,chr7,54624262,54624554,Nanog_dome_peak_38846,731,.,13.22993,76.95551,73.13011,139,False,False,True
14049,chr7,54627966,54628371,Nanog_dome_peak_38848,727,.,13.988420000000001,76.56065,72.74081,259,True,False,True
14050,chr7,54641929,54642335,Nanog_dome_peak_38849,548,.,21.1988,58.40643000000001,54.83101,60,True,False,True
14051,chr7,54682056,54682453,Nanog_dome_peak_38856,1354,.,15.391589999999999,140.08504,135.48708,300,False,False,False
14052,chr7,54684939,54685218,Nanog_dome_peak_38857,1614,.,19.10804,166.38171,161.48605,112,False,True,False
14053,chr7,54695100,54695374,Nanog_dome_peak_38858,240,.,10.92556,27.10179,24.05609,140,True,False,True
14054,chr7,54697804,54698118,Nanog_dome_peak_38859,437,.,16.65954,47.1819,43.77349,230,False,False,True
14055,chr7,54710795,54711149,Nanog_dome_peak_38860,885,.,14.527989999999999,92.59513000000001,88.57153000000001,245,True,True,False
14056,chr7,54713368,54713910,Nanog_dome_peak_38861,990,.,15.55161,103.2451,99.09151,187,False,True,True
14057,chr7,54721973,54722377,Nanog_dome_peak_38863,1046,.,19.8958,108.87051000000001,104.64676999999999,258,False,False,True
14058,chr7,54736542,54736940,Nanog_dome_peak_38865,1072,.,24.56573,111.52335,107.2679,192,False,False,True
14059,chr7,54743519,54743828,Nanog_dome_peak_38866,183,.,11.72401,21.27744,18.36562,136,True,False,True
14060,chr7,54772205,54772981,Nanog_dome_peak_38867,429,.,12.66475,46.39335,42.99791,420,False,False,True
14061,chr7,54837765,54837958,Nanog_dome_peak_38869,225,.,13.84573,25.61267,22.59933,87,True,False,True
14062,chr7,55292291,55292415,Nanog_dome_peak_38877,139,.,10.01171,16.69785,13.909679999999998,63,True,False,True
14063,chr7,55499587,55499810,Nanog_dome_peak_38880,492,.,18.41731,52.69838000000001,49.20558,116,True,False,False
14064,chr7,55508083,55508385,Nanog_dome_peak_38881,340,.,14.39626,37.252159999999996,34.00972,123,True,False,False
14065,chr7,55527942,55528157,Nanog_dome_peak_38885,1046,.,32.78431,108.85316,104.62953,127,False,False,False
14066,chr7,55924053,55924447,Nanog_dome_peak_38890,1826,.,35.94724,187.79259,182.66037,212,False,True,False
14067,chr7,56029252,56029536,Nanog_dome_peak_38893,337,.,15.075520000000001,37.03098,33.79255,83,True,False,True
14068,chr7,56077398,56077618,Nanog_dome_peak_38895,352,.,17.92289,38.46568,35.20162,174,True,True,True
14069,chr7,56186508,56186721,Nanog_dome_peak_38898,188,.,10.53116,21.76089,18.83703,71,True,False,True
14070,chr7,56196962,56197374,Nanog_dome_peak_38899,1115,.,23.199,115.83639,111.52931000000001,131,False,False,False
14071,chr7,56245829,56246120,Nanog_dome_peak_38902,237,.,12.13011,26.764459999999996,23.72574,77,False,False,False
14072,chr7,56250497,56250683,Nanog_dome_peak_38903,351,.,15.88442,38.4132,35.15005,109,True,True,True
14073,chr7,56257729,56257980,Nanog_dome_peak_38904,175,.,11.46287,20.43112,17.54041,51,False,False,True
14074,chr7,56375051,56375276,Nanog_dome_peak_38909,559,.,16.58545,59.5448,55.95397,128,True,False,True
14075,chr7,56378675,56378835,Nanog_dome_peak_38911,522,.,16.30173,55.805519999999994,52.267070000000004,71,False,False,True
14076,chr7,56413657,56413929,Nanog_dome_peak_38913,931,.,29.640079999999998,97.18177,93.10263,127,False,False,False
14077,chr7,56472473,56472597,Nanog_dome_peak_38918,188,.,11.762780000000001,21.770129999999998,18.84613,56,False,False,True
14078,chr7,56576210,56576419,Nanog_dome_peak_38922,442,.,20.0238,47.6209,44.20584,146,False,False,False
14079,chr7,56590849,56591196,Nanog_dome_peak_38923,344,.,16.26596,37.65398,34.40439,270,False,False,True
14080,chr7,56766635,56767026,Nanog_dome_peak_38932,439,.,20.29694,47.34402,43.93334,297,True,False,False
14081,chr7,56792670,56792942,Nanog_dome_peak_38934,317,.,13.5026,34.97187,31.77032,57,True,False,True
14082,chr7,56794552,56794706,Nanog_dome_peak_38935,205,.,10.24955,23.53145,20.56514,94,True,False,True
14083,chr7,56835258,56835534,Nanog_dome_peak_38936,310,.,16.216179999999998,34.2727,31.08405,111,True,False,False
14084,chr7,56877647,56877917,Nanog_dome_peak_38937,250,.,14.29156,28.106109999999997,25.03923,179,False,False,True
14085,chr7,56894434,56894700,Nanog_dome_peak_38938,763,.,26.567659999999997,80.17659,76.31013,68,False,False,False
14086,chr7,56912047,56912391,Nanog_dome_peak_38939,175,.,11.25793,20.45802,17.56662,158,False,True,True
14087,chr7,56957538,56957671,Nanog_dome_peak_38943,160,.,10.94944,18.88586,16.03556,66,False,True,True
14088,chr7,57028253,57028607,Nanog_dome_peak_38944,149,.,10.35513,17.75927,14.940620000000001,91,True,False,True
14089,chr7,57126647,57126810,Nanog_dome_peak_38946,155,.,10.77217,18.38928,15.55234,71,True,False,True
14090,chr7,57234678,57234833,Nanog_dome_peak_38948,270,.,15.78001,30.109440000000003,27.00173,88,False,False,True
14091,chr7,57400398,57400535,Nanog_dome_peak_38949,222,.,13.6868,25.29787,22.29141,37,True,False,True
14092,chr7,58018324,58018542,Nanog_dome_peak_38954,191,.,12.35357,22.11463,19.18171,58,True,False,False
14093,chr7,58729820,58729959,Nanog_dome_peak_38965,240,.,14.23831,27.07415,24.029020000000003,54,False,False,False
14094,chr7,58741098,58741381,Nanog_dome_peak_38967,385,.,16.20975,41.868320000000004,38.54687,142,True,True,True
14095,chr7,58776155,58776272,Nanog_dome_peak_38969,228,.,13.297629999999998,25.86459,22.84572,76,True,False,True
14096,chr7,58827643,58827988,Nanog_dome_peak_38972,400,.,11.674660000000001,43.36325,40.01726,161,True,True,False
14097,chr7,58828353,58828626,Nanog_dome_peak_38973,1253,.,24.59627,129.85223,125.37853,114,True,False,False
14098,chr7,59054290,59054380,Nanog_dome_peak_38978,166,.,11.30304,19.52985,16.66309,45,True,False,True
14099,chr7,59165618,59165816,Nanog_dome_peak_38979,292,.,16.126829999999998,32.401959999999995,29.249370000000003,47,False,True,True
14100,chr7,59281139,59281307,Nanog_dome_peak_38981,536,.,23.82125,57.171,53.613,93,True,False,False
14101,chr7,59293204,59293421,Nanog_dome_peak_38982,454,.,21.19908,48.89118,45.456340000000004,77,True,True,False
14102,chr7,59310517,59310684,Nanog_dome_peak_38983,183,.,11.90806,21.25623,18.344929999999998,50,True,False,True
14103,chr7,59332799,59332994,Nanog_dome_peak_38985,180,.,10.696710000000001,20.9623,18.05801,90,True,False,True
14104,chr7,59347487,59347697,Nanog_dome_peak_38987,170,.,11.44196,19.87889,17.00297,55,True,True,True
14105,chr7,59515862,59515955,Nanog_dome_peak_38988,164,.,11.14127,19.26534,16.40513,31,True,False,False
14106,chr7,59804183,59804346,Nanog_dome_peak_38993,254,.,14.80515,28.55081,25.47456,83,True,False,True
14107,chr7,60160061,60160202,Nanog_dome_peak_38995,338,.,15.102039999999999,37.07651,33.83712,63,True,True,False
14108,chr7,60337011,60337198,Nanog_dome_peak_38998,654,.,28.85218,69.14376,65.42107,69,False,False,False
14109,chr7,60551547,60551774,Nanog_dome_peak_39002,254,.,14.80515,28.55081,25.47456,107,False,False,False
14110,chr7,60744529,60744881,Nanog_dome_peak_39005,325,.,17.0982,35.80144,32.58487,155,False,False,True
14111,chr7,61201307,61201466,Nanog_dome_peak_39011,175,.,11.687289999999999,20.398770000000003,17.50897,51,True,False,True
14112,chr7,61272553,61272912,Nanog_dome_peak_39012,289,.,12.291260000000001,32.11379,28.96663,116,False,False,True
14113,chr7,61274466,61274730,Nanog_dome_peak_39013,393,.,15.001170000000002,42.64985,39.315329999999996,84,True,False,True
14114,chr7,61288884,61288984,Nanog_dome_peak_39014,148,.,10.444939999999999,17.7001,14.8831,20,True,False,True
14115,chr7,61302808,61303021,Nanog_dome_peak_39017,329,.,17.64268,36.20711,32.98304,107,False,True,True
14116,chr7,61391165,61391311,Nanog_dome_peak_39018,155,.,10.77217,18.38928,15.55234,70,True,False,True
14117,chr7,61429147,61429352,Nanog_dome_peak_39020,350,.,18.51741,38.350359999999995,35.08838,146,False,True,False
14118,chr7,61560741,61560923,Nanog_dome_peak_39022,184,.,12.13326,21.396929999999998,18.482110000000002,87,False,False,True
14119,chr7,62208709,62208965,Nanog_dome_peak_39031,144,.,10.20653,17.23096,14.426770000000001,86,False,False,False
14120,chr7,62316401,62316552,Nanog_dome_peak_39032,167,.,10.99318,19.5892,16.720760000000002,70,True,False,False
14121,chr7,62482071,62482230,Nanog_dome_peak_39036,196,.,12.65023,22.57377,19.629260000000002,71,False,True,True
14122,chr7,62759880,62760183,Nanog_dome_peak_39038,285,.,16.00614,31.683709999999998,28.54498,232,True,False,True
14123,chr7,62861557,62862280,Nanog_dome_peak_39042,703,.,19.59015,74.16164,70.37338000000001,602,False,True,False
14124,chr7,62936353,62936723,Nanog_dome_peak_39043,651,.,22.74963,68.88441,65.16512,273,False,False,False
14125,chr7,62966346,62966615,Nanog_dome_peak_39046,172,.,11.54161,20.08931,17.20724,91,True,False,True
14126,chr7,63033774,63033997,Nanog_dome_peak_39050,524,.,17.59439,55.99426,52.45295,64,True,False,True
14127,chr7,63036537,63036811,Nanog_dome_peak_39051,286,.,12.81977,31.752990000000004,28.612820000000003,176,True,False,True
14128,chr7,63122420,63122672,Nanog_dome_peak_39052,341,.,18.27024,37.36935,34.12461,79,True,False,True
14129,chr7,63233855,63233968,Nanog_dome_peak_39055,188,.,12.31105,21.81731,18.89186,52,False,True,False
14130,chr7,63279378,63279487,Nanog_dome_peak_39057,188,.,12.31105,21.81731,18.89186,52,False,True,True
14131,chr7,63335520,63335837,Nanog_dome_peak_39060,259,.,14.173079999999999,28.997809999999998,25.9125,180,False,False,False
14132,chr7,63351713,63352142,Nanog_dome_peak_39061,310,.,15.03764,34.22115,31.033720000000002,118,True,False,False
14133,chr7,63476582,63476798,Nanog_dome_peak_39064,494,.,21.34233,52.937830000000005,49.441359999999996,61,True,True,False
14134,chr7,63716698,63716933,Nanog_dome_peak_39068,587,.,23.5427,62.42699,58.79594,111,False,False,True
14135,chr7,64012365,64012551,Nanog_dome_peak_39074,310,.,17.105629999999998,34.20762,31.020459999999996,107,False,True,False
14136,chr7,64120149,64120432,Nanog_dome_peak_39075,220,.,13.33774,25.00159,22.00197,180,True,False,True
14137,chr7,64156075,64156246,Nanog_dome_peak_39078,166,.,10.93716,19.49045,16.62451,86,False,False,True
14138,chr7,64203795,64203948,Nanog_dome_peak_39079,344,.,18.95821,37.73949,34.48834,74,False,True,True
14139,chr7,64408609,64408726,Nanog_dome_peak_39080,171,.,11.52148,20.04105,17.16068,58,False,False,True
14140,chr7,64971268,64971574,Nanog_dome_peak_39088,458,.,18.721510000000002,49.25972,45.81926,182,True,False,False
14141,chr7,65229939,65230312,Nanog_dome_peak_39090,1803,.,33.579640000000005,185.44176000000002,180.33536,197,False,True,False
14142,chr7,65703505,65703606,Nanog_dome_peak_39096,200,.,12.20047,22.987379999999998,20.03371,59,True,False,True
14143,chr7,65794035,65794257,Nanog_dome_peak_39101,312,.,16.967760000000002,34.44661,31.25488,104,True,False,True
14144,chr7,65827048,65827229,Nanog_dome_peak_39102,520,.,23.762079999999997,55.547290000000004,52.01248,83,False,True,True
14145,chr7,65870927,65871122,Nanog_dome_peak_39105,250,.,14.80065,28.13847,25.070870000000003,59,True,False,True
14146,chr7,65940263,65940431,Nanog_dome_peak_39107,180,.,11.90714,20.996760000000002,18.09189,75,False,True,False
14147,chr7,66047933,66048146,Nanog_dome_peak_39108,388,.,19.64404,42.12832,38.80253,110,True,False,False
14148,chr7,66557375,66557538,Nanog_dome_peak_39111,221,.,13.71067,25.10369,22.10202,74,True,True,True
14149,chr7,66694182,66694267,Nanog_dome_peak_39115,156,.,10.59961,18.52293,15.6824,44,True,False,True
14150,chr7,66694611,66694728,Nanog_dome_peak_39116,200,.,12.470130000000001,23.01738,20.06296,61,False,False,True
14151,chr7,66731795,66732192,Nanog_dome_peak_39117,193,.,12.29672,22.3164,19.3783,324,True,False,True
14152,chr7,66988589,66988699,Nanog_dome_peak_39120,172,.,11.54161,20.08931,17.20724,59,True,False,False
14153,chr7,67619326,67619601,Nanog_dome_peak_39129,450,.,21.39184,48.51236,45.08321,193,True,False,False
14154,chr7,67631235,67631472,Nanog_dome_peak_39130,202,.,11.071819999999999,23.223589999999998,20.2644,96,True,False,True
14155,chr7,67732169,67732352,Nanog_dome_peak_39132,235,.,11.999319999999999,26.543359999999996,23.50978,61,False,False,True
14156,chr7,67733622,67733805,Nanog_dome_peak_39133,536,.,20.998820000000002,57.22739,53.66868,86,True,False,True
14157,chr7,67749143,67749269,Nanog_dome_peak_39134,165,.,11.206719999999999,19.39685,16.533089999999998,54,True,True,True
