,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,FitCUT&RUN specific,contain pou5f3 motif
737,chr21,37205235,37205484,Pou5f3_dome_peak_2432,663,.,22.26057,71.54328000000001,66.36464000000001,144,True,False
738,chr21,37733365,37733477,Pou5f3_dome_peak_2433,172,.,12.14408,21.42213,17.26122,50,True,False
739,chr21,42717195,42717403,Pou5f3_dome_peak_2436,574,.,24.06289,62.46566,57.40561999999999,139,True,False
740,chr22,58345,58533,Pou5f3_dome_peak_2441,136,.,10.4095,17.62945,13.615910000000001,110,True,True
741,chr22,698637,698820,Pou5f3_dome_peak_2443,152,.,10.61823,19.36208,15.278670000000002,93,True,True
742,chr22,817440,817647,Pou5f3_dome_peak_2444,193,.,11.94134,23.56468,19.3259,46,True,False
743,chr22,3271501,3271834,Pou5f3_dome_peak_2452,172,.,10.62739,21.37777,17.21864,245,True,True
744,chr22,3296985,3297167,Pou5f3_dome_peak_2454,303,.,15.033570000000001,34.88799,30.31747,117,True,False
745,chr22,4796726,4796951,Pou5f3_dome_peak_2457,392,.,13.16039,44.0221,39.24423,79,True,True
746,chr22,5107184,5107422,Pou5f3_dome_peak_2458,240,.,13.847660000000001,28.44704,24.0474,149,True,True
747,chr22,6799989,6800255,Pou5f3_dome_peak_2463,228,.,13.78624,27.227659999999997,22.86717,193,True,True
748,chr22,7000551,7000761,Pou5f3_dome_peak_2465,158,.,10.06281,19.910989999999998,15.806939999999999,108,True,True
749,chr22,7362883,7363086,Pou5f3_dome_peak_2467,239,.,14.14567,28.386409999999998,23.98842,130,True,True
750,chr22,8795750,8796065,Pou5f3_dome_peak_2472,644,.,20.73956,69.56049,64.40731,222,True,True
751,chr22,9317380,9317551,Pou5f3_dome_peak_2474,258,.,15.51561,30.31215,25.85696,125,True,True
752,chr22,10240362,10240577,Pou5f3_dome_peak_2479,528,.,24.62496,57.8078,52.80693,138,True,True
753,chr22,11438562,11438788,Pou5f3_dome_peak_2484,216,.,13.058489999999999,25.98539,21.66552,73,True,False
754,chr22,13879285,13879615,Pou5f3_dome_peak_2492,216,.,12.34047,25.921470000000003,21.60427,242,True,True
755,chr22,13923221,13923370,Pou5f3_dome_peak_2493,199,.,12.63739,24.22405,19.96301,88,True,True
756,chr22,13934889,13935088,Pou5f3_dome_peak_2494,454,.,18.43715,50.34281,45.455890000000004,124,True,True
757,chr22,15413319,15413508,Pou5f3_dome_peak_2502,901,.,32.6813,95.54664,90.1416,66,True,True
758,chr22,15981254,15981398,Pou5f3_dome_peak_2505,290,.,15.4694,33.63395,29.09323,86,True,True
759,chr22,18548749,18549075,Pou5f3_dome_peak_2512,827,.,19.62606,88.0629,82.71519,115,True,True
760,chr22,20361118,20361253,Pou5f3_dome_peak_2517,278,.,14.73238,32.394040000000004,27.88368,32,True,True
761,chr22,20377692,20377909,Pou5f3_dome_peak_2519,168,.,11.05482,21.04567,16.89859,77,True,False
762,chr22,20426768,20426942,Pou5f3_dome_peak_2520,155,.,10.80463,19.67853,15.58322,67,True,True
763,chr22,20647844,20647983,Pou5f3_dome_peak_2522,176,.,11.817839999999999,21.86567,17.68727,78,True,True
764,chr22,22411865,22412094,Pou5f3_dome_peak_2527,378,.,17.936870000000003,42.609429999999996,37.860929999999996,152,True,True
765,chr22,26532942,26533062,Pou5f3_dome_peak_2533,297,.,16.24681,34.32528,29.767020000000002,55,True,False
766,chr22,28033529,28033620,Pou5f3_dome_peak_2536,148,.,11.01634,18.88997,14.825120000000002,50,False,True
767,chr22,29480747,29480902,Pou5f3_dome_peak_2537,168,.,11.77094,20.998910000000002,16.8535,104,True,True
768,chr22,33488100,33488243,Pou5f3_dome_peak_2545,148,.,10.33797,18.88994,14.825120000000002,43,True,False
769,chr22,33642617,33642742,Pou5f3_dome_peak_2546,265,.,15.323260000000001,30.9766,26.50286,55,True,True
770,chr22,35160092,35160337,Pou5f3_dome_peak_2553,154,.,10.97937,19.56483,15.47347,59,True,False
771,chr22,35250931,35251174,Pou5f3_dome_peak_2556,301,.,14.128160000000001,34.70602,30.140209999999996,142,True,True
772,chr22,35275716,35275842,Pou5f3_dome_peak_2558,245,.,14.79839,29.00423,24.58756,65,True,False
773,chr22,35932477,35932624,Pou5f3_dome_peak_2559,196,.,11.81148,23.89507,19.64484,67,True,True
774,chr22,37351344,37351553,Pou5f3_dome_peak_2561,279,.,12.14627,32.4983,27.98514,87,True,True
775,chr22,37356169,37356353,Pou5f3_dome_peak_2562,311,.,13.575079999999998,35.786,31.194609999999997,81,True,True
776,chr22,38147096,38147331,Pou5f3_dome_peak_2564,166,.,10.5972,20.79726,16.65887,192,True,True
777,chr23,2471802,2471951,Pou5f3_dome_peak_2571,212,.,13.614970000000001,25.51204,21.20704,59,True,True
778,chr23,2477427,2477639,Pou5f3_dome_peak_2572,159,.,11.025830000000001,20.057010000000002,15.94661,44,True,False
779,chr23,3761199,3761411,Pou5f3_dome_peak_2576,972,.,24.02569,102.7015,97.26233,128,True,True
780,chr23,3764647,3764807,Pou5f3_dome_peak_2577,309,.,12.01368,35.52138,30.93592,85,True,False
781,chr23,4975642,4975834,Pou5f3_dome_peak_2578,146,.,10.499260000000001,18.72898,14.670639999999999,115,True,True
782,chr23,6765111,6765294,Pou5f3_dome_peak_2581,500,.,20.16549,54.96216999999999,50.0014,94,True,True
783,chr23,12617131,12617248,Pou5f3_dome_peak_2587,149,.,11.035919999999999,19.05585,14.984770000000001,39,True,True
784,chr23,17101224,17101413,Pou5f3_dome_peak_2593,238,.,13.40429,28.2952,23.89985,93,False,True
785,chr23,17107989,17108309,Pou5f3_dome_peak_2594,956,.,25.52571,101.11146,95.68075,144,False,True
786,chr23,17206987,17207171,Pou5f3_dome_peak_2595,186,.,11.856489999999999,22.89677,18.6808,117,True,True
787,chr23,17769895,17770207,Pou5f3_dome_peak_2597,178,.,11.34423,22.03881,17.85432,106,True,True
788,chr23,19050459,19050644,Pou5f3_dome_peak_2602,164,.,11.09505,20.627760000000002,16.495820000000002,123,True,True
789,chr23,19274089,19274387,Pou5f3_dome_peak_2604,940,.,25.17125,99.42345,94.00137,127,True,True
790,chr23,22388248,22388516,Pou5f3_dome_peak_2616,346,.,15.58889,39.33596,34.66174,156,True,True
791,chr23,24842765,24843041,Pou5f3_dome_peak_2628,488,.,21.87436,53.84134,48.897220000000004,185,True,False
792,chr23,24851588,24851700,Pou5f3_dome_peak_2629,144,.,10.59746,18.51908,14.46897,48,True,False
793,chr23,25129440,25129608,Pou5f3_dome_peak_2631,280,.,14.069239999999999,32.58607,28.070429999999998,55,False,False
794,chr23,25133439,25133702,Pou5f3_dome_peak_2632,179,.,10.09967,22.13875,17.95048,190,True,True
795,chr23,25624922,25625160,Pou5f3_dome_peak_2634,211,.,12.06274,25.45741,21.15496,155,True,False
796,chr23,25631998,25632228,Pou5f3_dome_peak_2635,268,.,14.091529999999999,31.31775,26.83468,161,False,True
797,chr23,25871342,25871463,Pou5f3_dome_peak_2641,149,.,10.89702,19.06062,14.98889,31,True,False
798,chr23,28022196,28022644,Pou5f3_dome_peak_2647,515,.,12.30578,56.484609999999996,51.500659999999996,333,True,True
799,chr23,28359946,28360121,Pou5f3_dome_peak_2651,169,.,10.7804,21.10115,16.9521,91,True,False
800,chr23,29439186,29439440,Pou5f3_dome_peak_2653,257,.,14.14855,30.152479999999997,25.70158,68,True,True
801,chr23,29476928,29477142,Pou5f3_dome_peak_2654,226,.,13.64795,26.98974,22.63745,75,True,True
802,chr23,29719278,29719394,Pou5f3_dome_peak_2659,159,.,10.75307,20.05216,15.942210000000001,51,True,False
803,chr23,29726648,29726799,Pou5f3_dome_peak_2661,207,.,10.103480000000001,25.0006,20.71271,55,True,True
804,chr23,31372746,31373032,Pou5f3_dome_peak_2671,1669,.,36.15282,172.63741000000002,166.97993,171,True,True
805,chr23,31630477,31630755,Pou5f3_dome_peak_2672,189,.,11.367410000000001,23.15568,18.93101,149,True,False
806,chr23,31891060,31891175,Pou5f3_dome_peak_2673,279,.,15.125729999999999,32.419109999999996,27.9078,67,True,True
807,chr23,33131341,33131486,Pou5f3_dome_peak_2679,286,.,16.2505,33.1598,28.63128,64,True,True
808,chr23,33546002,33546434,Pou5f3_dome_peak_2682,222,.,11.664660000000001,26.58018,22.24022,108,True,True
809,chr23,37814223,37814462,Pou5f3_dome_peak_2690,368,.,13.65745,41.523990000000005,36.800340000000006,150,True,False
810,chr23,38837448,38837598,Pou5f3_dome_peak_2693,724,.,21.29324,77.67545,72.42182,59,True,True
811,chr23,38838734,38838963,Pou5f3_dome_peak_2694,261,.,11.160689999999999,30.62714,26.163610000000002,141,True,True
812,chr23,38939333,38939593,Pou5f3_dome_peak_2699,660,.,13.00105,71.18926,66.01485,184,True,True
813,chr23,38941296,38941511,Pou5f3_dome_peak_2700,710,.,14.611329999999999,76.25191,71.01329,81,True,True
814,chr23,38942847,38942990,Pou5f3_dome_peak_2701,457,.,10.99731,50.66075,45.76964,44,True,True
815,chr23,38968516,38968903,Pou5f3_dome_peak_2702,600,.,16.94926,65.12128,60.024980000000006,123,True,False
816,chr23,42395288,42395486,Pou5f3_dome_peak_2710,311,.,17.406779999999998,35.77857,31.18727,87,True,True
817,chr23,42852827,42852941,Pou5f3_dome_peak_2712,191,.,12.96762,23.365489999999998,19.13524,72,True,True
818,chr23,43638680,43638878,Pou5f3_dome_peak_2714,433,.,20.77565,48.1629,43.31007,81,True,False
819,chr24,49,541,Pou5f3_dome_peak_2718,670,.,25.70883,72.26276999999999,67.07604,478,False,True
820,chr24,673393,673481,Pou5f3_dome_peak_2720,245,.,14.47064,28.946479999999998,24.531679999999998,53,True,True
821,chr24,2829793,2830008,Pou5f3_dome_peak_2726,179,.,11.05541,22.089029999999998,17.902479999999997,121,True,True
822,chr24,4260653,4260933,Pou5f3_dome_peak_2729,139,.,10.2864,17.96875,13.94198,185,True,True
823,chr24,4447972,4448187,Pou5f3_dome_peak_2733,351,.,15.87611,39.83147,35.144490000000005,91,False,True
824,chr24,8654923,8655078,Pou5f3_dome_peak_2741,190,.,11.43909,23.275,19.04713,55,True,True
825,chr24,8724285,8724454,Pou5f3_dome_peak_2742,270,.,13.065010000000001,31.52572,27.038009999999996,90,True,False
826,chr24,8731001,8731204,Pou5f3_dome_peak_2743,289,.,11.31378,33.45916,28.92251,99,True,True
827,chr24,8731481,8731761,Pou5f3_dome_peak_2744,373,.,13.2293,42.06697,37.33021,71,True,True
828,chr24,9268500,9268684,Pou5f3_dome_peak_2746,221,.,12.34981,26.53047,22.19227,148,True,True
829,chr24,9290411,9290683,Pou5f3_dome_peak_2748,356,.,13.43089,40.37377,35.67597,114,True,False
830,chr24,9479140,9479384,Pou5f3_dome_peak_2750,201,.,11.45346,24.43691,20.16864,66,True,False
831,chr24,9496039,9496264,Pou5f3_dome_peak_2751,393,.,17.51861,44.12223,39.341640000000005,74,True,True
832,chr24,10931890,10932121,Pou5f3_dome_peak_2754,683,.,25.95337,73.58610999999999,68.38264000000001,157,True,True
833,chr24,11194288,11194521,Pou5f3_dome_peak_2755,290,.,16.16585,33.583890000000004,29.044359999999998,159,True,True
834,chr24,12405286,12405404,Pou5f3_dome_peak_2761,275,.,10.65265,32.09002,27.589170000000003,53,True,True
835,chr24,12408514,12408719,Pou5f3_dome_peak_2763,904,.,22.18895,95.8196,90.41374,109,False,True
836,chr24,12489915,12490061,Pou5f3_dome_peak_2767,241,.,15.12889,28.50198,24.100720000000003,75,True,True
837,chr24,13185294,13185533,Pou5f3_dome_peak_2775,144,.,10.09573,18.48484,14.43574,129,True,False
838,chr24,14008814,14009019,Pou5f3_dome_peak_2779,312,.,15.9916,35.82695,31.23497,81,True,True
839,chr24,17622613,17622811,Pou5f3_dome_peak_2791,309,.,16.20616,35.52648,30.940759999999997,66,True,True
840,chr24,18461921,18462178,Pou5f3_dome_peak_2794,246,.,13.48735,29.044079999999997,24.62611,72,True,True
841,chr24,21148390,21148624,Pou5f3_dome_peak_2803,236,.,11.81921,28.07863,23.68971,60,False,False
842,chr24,21923992,21924113,Pou5f3_dome_peak_2807,175,.,11.72617,21.70673,17.53407,45,True,False
843,chr24,23189922,23190026,Pou5f3_dome_peak_2809,224,.,14.10203,26.82215,22.47492,50,True,True
844,chr24,23612462,23612677,Pou5f3_dome_peak_2813,810,.,28.5175,86.41911,81.08405,81,True,True
845,chr24,23627910,23628024,Pou5f3_dome_peak_2814,140,.,10.134310000000001,18.106370000000002,14.0731,47,True,False
846,chr24,24888374,24888626,Pou5f3_dome_peak_2816,215,.,12.314689999999999,25.878420000000002,21.56237,99,True,True
847,chr24,25039386,25039517,Pou5f3_dome_peak_2820,200,.,12.983889999999999,24.3624,20.09665,26,True,True
848,chr24,25199363,25199560,Pou5f3_dome_peak_2823,143,.,10.31355,18.41096,14.36478,35,True,True
849,chr24,26390283,26390547,Pou5f3_dome_peak_2826,351,.,14.62376,39.7864,35.100190000000005,77,True,True
850,chr24,26880485,26880696,Pou5f3_dome_peak_2828,261,.,13.69439,30.64995,26.18551,93,True,True
851,chr24,30386597,30386793,Pou5f3_dome_peak_2831,138,.,10.40305,17.84769,13.82632,82,True,False
852,chr24,34110446,34110683,Pou5f3_dome_peak_2836,186,.,10.86519,22.87707,18.66189,130,True,False
853,chr24,35393596,35393848,Pou5f3_dome_peak_2844,576,.,22.68656,62.66958,57.60621999999999,108,True,True
854,chr24,38292456,38292558,Pou5f3_dome_peak_2848,134,.,10.169780000000001,17.42075,13.415220000000001,36,True,False
855,chr24,38292658,38292788,Pou5f3_dome_peak_2849,271,.,15.97986,31.63526,27.14443,60,True,False
856,chr24,41220538,41220764,Pou5f3_dome_peak_2851,441,.,21.28893,49.046279999999996,44.179,86,True,False
857,chr24,41267198,41267363,Pou5f3_dome_peak_2852,494,.,22.68904,54.44915,49.49654,55,True,False
858,chr24,41367067,41367217,Pou5f3_dome_peak_2853,245,.,14.75826,28.932409999999997,24.51793,65,True,True
859,chr24,41606104,41606292,Pou5f3_dome_peak_2857,214,.,12.93435,25.775579999999998,21.4629,86,True,True
860,chr25,29419,29593,Pou5f3_dome_peak_2859,313,.,17.50275,35.95239,31.3571,61,True,True
861,chr25,343092,343418,Pou5f3_dome_peak_2863,245,.,13.43029,28.94851,24.533,97,True,True
862,chr25,373113,373231,Pou5f3_dome_peak_2864,182,.,11.58124,22.434839999999998,18.2365,54,True,True
863,chr25,919453,919559,Pou5f3_dome_peak_2870,376,.,20.382360000000002,42.407509999999995,37.66348,57,True,True
864,chr25,3058701,3058855,Pou5f3_dome_peak_2877,265,.,15.87774,30.99257,26.51806,63,True,True
865,chr25,10583563,10583745,Pou5f3_dome_peak_2889,362,.,19.61823,40.93766,36.22567,70,True,True
866,chr25,10764277,10764482,Pou5f3_dome_peak_2891,302,.,15.80534,34.84981,30.27975,95,True,True
867,chr25,12501845,12502163,Pou5f3_dome_peak_2900,227,.,13.02187,27.060129999999997,22.70501,164,True,True
868,chr25,12637392,12637567,Pou5f3_dome_peak_2901,277,.,14.63729,32.23431,27.72948,76,True,True
869,chr25,13836903,13837059,Pou5f3_dome_peak_2904,155,.,10.80463,19.67853,15.58322,74,True,True
870,chr25,14568602,14568989,Pou5f3_dome_peak_2910,276,.,11.97294,32.174279999999996,27.67093,272,True,False
871,chr25,14873409,14873585,Pou5f3_dome_peak_2913,378,.,17.5226,42.64115,37.89165,137,True,False
872,chr25,16876941,16877144,Pou5f3_dome_peak_2917,541,.,20.20703,59.177719999999994,54.15784,109,True,True
873,chr25,17923019,17923222,Pou5f3_dome_peak_2920,249,.,14.05026,29.37916,24.94882,141,True,True
874,chr25,19210233,19210360,Pou5f3_dome_peak_2923,216,.,13.34706,25.95001,21.63129,79,True,True
875,chr25,20612546,20612712,Pou5f3_dome_peak_2925,158,.,11.19007,19.93896,15.833470000000002,55,True,True
876,chr25,21146552,21146694,Pou5f3_dome_peak_2927,166,.,11.46597,20.821260000000002,16.68197,73,True,True
877,chr25,21565744,21565904,Pou5f3_dome_peak_2929,171,.,11.94315,21.32255,17.165210000000002,51,True,True
878,chr25,23035838,23036077,Pou5f3_dome_peak_2931,277,.,15.38255,32.2375,27.73215,160,True,True
879,chr25,26900245,26900391,Pou5f3_dome_peak_2938,262,.,14.119,30.726740000000003,26.260009999999998,81,True,True
880,chr25,27430185,27430371,Pou5f3_dome_peak_2941,246,.,15.26726,29.056420000000003,24.63777,60,True,True
881,chr25,29054070,29054201,Pou5f3_dome_peak_2948,157,.,10.33505,19.84911,15.7469,99,True,False
882,chr25,31708942,31709059,Pou5f3_dome_peak_2952,216,.,13.3813,26.00927,21.688570000000002,47,True,True
883,chr25,34145507,34145620,Pou5f3_dome_peak_2956,170,.,11.158439999999999,21.21898,17.06578,71,True,False
884,chr25,34156970,34157208,Pou5f3_dome_peak_2959,557,.,11.72335,60.80276,55.763659999999994,126,True,True
885,chr25,35132693,35132814,Pou5f3_dome_peak_2973,210,.,10.92806,25.30477,21.00686,35,True,True
886,chr25,35155282,35155536,Pou5f3_dome_peak_2975,300,.,13.679529999999998,34.60484,30.04127,91,True,True
887,chr25,35189461,35189558,Pou5f3_dome_peak_2976,130,.,10.100389999999999,17.02648,13.03818,31,True,False
888,chr25,37248821,37248946,Pou5f3_dome_peak_2989,431,.,20.67595,47.99199,43.1421,37,True,False
889,chr3,1106797,1107029,Pou5f3_dome_peak_2992,544,.,23.77381,59.48262,54.458259999999996,107,True,True
890,chr3,5963885,5964042,Pou5f3_dome_peak_3001,518,.,20.77808,56.84596,51.85702,77,True,True
891,chr3,5964380,5964574,Pou5f3_dome_peak_3002,272,.,13.569360000000001,31.73643,27.2431,117,True,True
892,chr3,8451746,8451919,Pou5f3_dome_peak_3008,128,.,10.085930000000001,16.8528,12.87387,126,True,True
893,chr3,15204873,15205062,Pou5f3_dome_peak_3017,211,.,12.06274,25.45741,21.15496,135,True,True
894,chr3,16132913,16133090,Pou5f3_dome_peak_3020,182,.,11.294830000000001,22.48697,18.2867,66,True,True
895,chr3,16150345,16150562,Pou5f3_dome_peak_3022,536,.,20.846510000000002,58.631069999999994,53.618019999999994,78,True,True
896,chr3,16834146,16834322,Pou5f3_dome_peak_3027,185,.,11.74484,22.70909,18.50007,112,True,False
897,chr3,19339248,19339366,Pou5f3_dome_peak_3034,168,.,11.31653,21.00364,16.85773,63,True,True
898,chr3,21613739,21613934,Pou5f3_dome_peak_3041,158,.,10.96968,19.960620000000002,15.85431,90,True,True
899,chr3,23643847,23644057,Pou5f3_dome_peak_3049,160,.,10.804310000000001,20.138070000000003,16.02486,70,True,True
900,chr3,24111562,24111804,Pou5f3_dome_peak_3050,194,.,11.996269999999999,23.6566,19.41496,68,True,False
901,chr3,24118888,24119001,Pou5f3_dome_peak_3051,195,.,12.4172,23.84682,19.59894,42,True,False
902,chr3,26557757,26558118,Pou5f3_dome_peak_3063,262,.,12.96332,30.698209999999996,26.232190000000003,143,False,True
903,chr3,27374931,27375151,Pou5f3_dome_peak_3066,172,.,11.77945,21.37635,17.217370000000003,95,True,True
904,chr3,28456164,28456419,Pou5f3_dome_peak_3069,412,.,18.23838,46.10845,41.28985,96,True,True
905,chr3,28587320,28587512,Pou5f3_dome_peak_3070,258,.,14.243770000000001,30.31239,25.85714,137,False,False
906,chr3,30317762,30317898,Pou5f3_dome_peak_3075,233,.,13.437370000000001,27.75644,23.377779999999998,49,True,True
907,chr3,30369642,30369874,Pou5f3_dome_peak_3077,196,.,12.16414,23.93798,19.686420000000002,41,True,True
908,chr3,30674885,30674975,Pou5f3_dome_peak_3078,158,.,11.220839999999999,19.994,15.88649,42,True,True
909,chr3,30771326,30771426,Pou5f3_dome_peak_3080,153,.,11.117,19.46656,15.37902,47,True,False
910,chr3,30882326,30882463,Pou5f3_dome_peak_3081,271,.,13.49366,31.60728,27.117440000000002,81,True,True
911,chr3,32564898,32565038,Pou5f3_dome_peak_3086,141,.,10.18488,18.19209,14.15518,98,False,False
912,chr3,33123032,33123386,Pou5f3_dome_peak_3092,206,.,11.085460000000001,24.98519,20.69762,107,True,True
913,chr3,33236026,33236150,Pou5f3_dome_peak_3094,298,.,13.97885,34.447340000000004,29.886359999999996,63,True,True
914,chr3,33236945,33237135,Pou5f3_dome_peak_3095,228,.,11.69353,27.241329999999998,22.880370000000003,124,True,True
915,chr3,35434502,35434622,Pou5f3_dome_peak_3101,141,.,10.210360000000001,18.235329999999998,14.196710000000001,51,True,False
916,chr3,35460329,35460587,Pou5f3_dome_peak_3102,201,.,11.81637,24.4674,20.19821,130,True,True
917,chr3,35483983,35484271,Pou5f3_dome_peak_3103,233,.,12.73018,27.77477,23.39552,204,False,True
918,chr3,35489589,35489838,Pou5f3_dome_peak_3104,279,.,12.82668,32.42357,27.91198,73,True,True
919,chr3,36363810,36364083,Pou5f3_dome_peak_3107,453,.,18.40462,50.28584,45.39979,135,True,True
920,chr3,38234074,38234255,Pou5f3_dome_peak_3111,230,.,12.89608,27.44486,23.07666,53,True,True
921,chr3,39491029,39491365,Pou5f3_dome_peak_3118,552,.,21.29365,60.254090000000005,55.21978000000001,184,True,True
922,chr3,39945298,39945441,Pou5f3_dome_peak_3121,132,.,10.05702,17.21736,13.22197,63,True,False
923,chr3,40403189,40403468,Pou5f3_dome_peak_3123,438,.,15.46595,48.74418,43.88366,117,True,True
924,chr3,40428112,40428562,Pou5f3_dome_peak_3124,188,.,10.62763,23.04203,18.82153,84,False,True
925,chr3,41822016,41822220,Pou5f3_dome_peak_3132,145,.,10.41886,18.590970000000002,14.53785,146,True,True
926,chr3,41903110,41903459,Pou5f3_dome_peak_3133,328,.,10.56906,37.48035,32.849540000000005,179,True,False
927,chr3,41908968,41909329,Pou5f3_dome_peak_3137,367,.,10.00099,41.514340000000004,36.7909,196,True,True
928,chr3,42295913,42296027,Pou5f3_dome_peak_3141,299,.,16.32749,34.46389,29.902590000000004,54,True,True
929,chr3,42424872,42425115,Pou5f3_dome_peak_3143,618,.,22.1506,66.93437,61.81729,163,True,True
930,chr3,42620112,42620309,Pou5f3_dome_peak_3146,145,.,10.656039999999999,18.62405,14.569579999999998,65,True,True
931,chr3,42758662,42758835,Pou5f3_dome_peak_3148,358,.,18.39685,40.58297,35.88136,58,True,True
932,chr3,43150640,43150809,Pou5f3_dome_peak_3149,140,.,10.134310000000001,18.106370000000002,14.0731,75,True,True
933,chr3,45136108,45136486,Pou5f3_dome_peak_3153,233,.,12.3434,27.738229999999998,23.3603,66,True,True
934,chr3,45380179,45380374,Pou5f3_dome_peak_3156,411,.,18.5961,45.95632,41.14175,109,True,True
935,chr3,45687057,45687386,Pou5f3_dome_peak_3159,393,.,16.65727,44.13831,39.35737,96,True,False
936,chr3,45809375,45809548,Pou5f3_dome_peak_3162,341,.,16.10899,38.79488,34.13462,97,True,True
937,chr3,49084503,49084689,Pou5f3_dome_peak_3166,255,.,14.785279999999998,30.043740000000003,25.59497,85,True,True
938,chr3,50917926,50918028,Pou5f3_dome_peak_3169,132,.,10.2218,17.26061,13.2636,23,True,False
939,chr3,52785938,52786090,Pou5f3_dome_peak_3173,184,.,12.26529,22.65145,18.44456,81,True,False
940,chr3,53018427,53018639,Pou5f3_dome_peak_3175,155,.,10.7776,19.63251,15.53907,85,False,True
941,chr3,53032597,53032688,Pou5f3_dome_peak_3176,233,.,14.37726,27.768690000000003,23.389689999999998,53,True,True
942,chr3,54672268,54672441,Pou5f3_dome_peak_3181,209,.,12.30363,25.280079999999998,20.98271,98,True,True
943,chr3,57039170,57039351,Pou5f3_dome_peak_3187,165,.,10.1913,20.65169,16.518729999999998,78,True,True
944,chr3,59900834,59901050,Pou5f3_dome_peak_3190,550,.,22.155,60.05431,55.02174,87,True,False
945,chr3,60726007,60726123,Pou5f3_dome_peak_3193,179,.,12.34033,22.08857,17.90219,48,True,True
946,chr3,61521720,61521975,Pou5f3_dome_peak_3196,174,.,10.78117,21.63338,17.4637,159,True,True
947,chr4,259777,259952,Pou5f3_dome_peak_3205,216,.,12.68919,25.92417,21.606070000000003,72,True,True
948,chr4,378663,378805,Pou5f3_dome_peak_3206,303,.,16.5744,34.88964,30.31875,45,True,True
949,chr4,456252,456507,Pou5f3_dome_peak_3208,287,.,14.09886,33.30243,28.7698,184,True,True
950,chr4,1075347,1075671,Pou5f3_dome_peak_3210,1499,.,27.6255,155.54733000000002,149.944,218,False,True
951,chr4,2101170,2101348,Pou5f3_dome_peak_3212,228,.,13.75141,27.167640000000002,22.80893,91,True,False
952,chr4,2574756,2574898,Pou5f3_dome_peak_3213,231,.,12.95064,27.536109999999997,23.16459,65,True,True
953,chr4,2681289,2681495,Pou5f3_dome_peak_3214,348,.,16.96731,39.53713,34.85733,73,True,False
954,chr4,2989835,2990009,Pou5f3_dome_peak_3216,218,.,13.75216,26.18445,21.85774,75,True,True
955,chr4,3427757,3428049,Pou5f3_dome_peak_3220,288,.,14.15219,33.39331,28.85845,211,True,True
956,chr4,4187978,4188120,Pou5f3_dome_peak_3226,198,.,11.967319999999999,24.1548,19.8954,51,True,False
957,chr4,5674569,5674757,Pou5f3_dome_peak_3235,246,.,13.890870000000001,29.11117,24.69021,104,True,False
958,chr4,5840780,5840967,Pou5f3_dome_peak_3236,207,.,11.44915,25.01481,20.72672,55,True,False
959,chr4,6052142,6052266,Pou5f3_dome_peak_3240,132,.,10.24873,17.19954,13.20464,51,True,False
960,chr4,9216249,9216384,Pou5f3_dome_peak_3249,384,.,15.33205,43.2592,38.49685,72,True,True
961,chr4,9222326,9222595,Pou5f3_dome_peak_3250,304,.,13.889,34.97309,30.40042,106,True,True
962,chr4,9244997,9245149,Pou5f3_dome_peak_3252,148,.,10.83576,18.94886,14.88176,71,True,False
963,chr4,9351799,9351987,Pou5f3_dome_peak_3254,135,.,10.045160000000001,17.54915,13.5387,149,True,True
964,chr4,11978184,11978377,Pou5f3_dome_peak_3259,746,.,22.90973,79.96379,74.68654000000001,101,True,True
965,chr4,12078862,12079008,Pou5f3_dome_peak_3262,144,.,10.5684,18.4672,14.41898,58,True,True
966,chr4,13734467,13734611,Pou5f3_dome_peak_3270,252,.,13.870379999999999,29.685859999999998,25.24756,63,True,True
967,chr4,14314222,14314354,Pou5f3_dome_peak_3271,238,.,13.40429,28.2952,23.89985,56,True,True
968,chr4,14487825,14488327,Pou5f3_dome_peak_3273,352,.,14.3054,39.91888,35.23024,359,True,True
969,chr4,14494043,14494359,Pou5f3_dome_peak_3274,247,.,12.078619999999999,29.160559999999997,24.7387,167,True,True
970,chr4,14597185,14597444,Pou5f3_dome_peak_3279,443,.,17.336470000000002,49.17669,44.30754,88,True,True
971,chr4,14604256,14604456,Pou5f3_dome_peak_3280,219,.,12.92055,26.311629999999997,21.98068,110,True,False
972,chr4,15607406,15607550,Pou5f3_dome_peak_3283,143,.,10.287560000000001,18.36665,14.32213,65,True,True
973,chr4,15663045,15663255,Pou5f3_dome_peak_3284,219,.,12.17787,26.242140000000003,21.91314,141,True,True
974,chr4,17192736,17192948,Pou5f3_dome_peak_3290,345,.,16.787860000000002,39.23431,34.5632,79,True,True
975,chr4,17579004,17579157,Pou5f3_dome_peak_3293,196,.,12.16414,23.93798,19.686420000000002,92,True,True
976,chr4,19975389,19975587,Pou5f3_dome_peak_3297,270,.,13.84431,31.548820000000003,27.060579999999998,151,True,True
977,chr4,20004824,20005039,Pou5f3_dome_peak_3300,164,.,10.15163,20.5855,16.45514,60,True,False
978,chr4,21959641,21959881,Pou5f3_dome_peak_3305,375,.,18.5974,42.295390000000005,37.55317,97,False,True
979,chr4,22369848,22370000,Pou5f3_dome_peak_3307,196,.,12.92967,23.85512,19.606579999999997,52,True,True
980,chr4,24578976,24579197,Pou5f3_dome_peak_3313,432,.,19.8582,48.09494,43.243759999999995,97,True,False
